seed,boxes,resources,demands,capacities,reachable,exhaustive_result,flow_result,exhaustive_subset,exhaustive_ms,flow_ms,maximum_flow,total_demand,flow_nodes,flow_edges,mismatch
300314,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.006952000,0.023201000,1,3,6,7,False
300315,4,4,"[2,1,3,1]","[3,1,3,2]","[[0,1,2,3],[1,2,3],[0,1,2,3],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.048240000,0.034955000,7,7,10,22,False
300316,4,6,"[1,1,1,1]","[3,2,1,2,3,2]","[[1,2,3,4,5],[3,4,5],[1,3,4],[0,3]]",FEASIBLE,FEASIBLE,null,0.067327000,0.028742000,4,4,12,23,False
300317,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.008316000,0.027940000,1,4,7,9,False
300318,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,null,0.002849000,0.009989000,1,1,4,3,False
300319,6,6,"[1,2,3,1,2,2]","[3,3,2,3,1,3]","[[0,1,2,3,5],[2,3,5],[0,1,2,3,4,5],[4],[3,5],[0,3,4,5]]",FEASIBLE,FEASIBLE,null,0.313308000,0.048722000,11,11,14,33,False
300320,1,6,[1],"[2,2,2,1,2,2]",[[2]],FEASIBLE,FEASIBLE,null,0.005574000,0.012456000,1,1,9,8,False
300321,1,6,[2],"[3,3,2,1,1,3]","[[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.005554000,0.016475000,2,2,9,12,False
300322,5,6,"[1,3,1,1,1]","[2,3,2,1,1,2]","[[1,2,5],[0,1,2,3,4,5],[0,4],[3],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.139629000,0.038273000,7,7,13,29,False
300323,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,null,0.002802000,0.009801000,1,1,4,3,False
300324,3,2,"[1,1,1]","[2,2]","[[0],[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.014633000,0.019940000,3,3,7,10,False
300325,4,5,"[1,1,1,2]","[3,2,3,1,3]","[[3],[0],[1],[0,3,4]]",FEASIBLE,FEASIBLE,null,0.055755000,0.101921000,5,5,11,15,False
300326,3,6,"[2,1,3]","[1,3,2,2,1,2]","[[0,1,2,3,4],[3],[1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.032059000,0.030375000,6,6,11,20,False
300327,1,3,[1],"[1,3,1]",[[0]],FEASIBLE,FEASIBLE,null,0.004050000,0.010877000,1,1,6,5,False
300328,4,5,"[1,1,2,2]","[1,1,2,2,2]","[[1,3,4],[1],[1,2,3],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.057292000,0.042420000,6,6,11,21,False
300329,4,6,"[2,1,1,1]","[2,3,3,1,2,3]","[[1,2,3,4,5],[0,1,4,5],[0,4],[0]]",FEASIBLE,FEASIBLE,null,0.066898000,0.040767000,5,5,12,22,False
300330,4,4,"[3,1,1,1]","[2,1,3,2]","[[0,2,3],[1],[0,1,3],[0]]",FEASIBLE,FEASIBLE,null,0.047572000,0.038555000,6,6,10,16,False
300331,1,5,[3],"[3,1,1,2,2]","[[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.005106000,0.018354000,3,3,8,11,False
300332,6,3,"[2,3,3,2,3,1]","[2,2,3]","[[0,2],[0,1,2],[0,1,2],[1,2],[0,1,2],[0,2]]",UNSAT,UNSAT,"[0,1,2]",0.053043000,0.058617000,7,14,11,24,False
300333,1,5,[3],"[3,2,2,2,2]","[[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.005321000,0.018615000,3,3,8,10,False
300334,2,6,"[2,1]","[3,2,2,2,1,3]","[[0,1,2,3,4],[0]]",FEASIBLE,FEASIBLE,null,0.013866000,0.020209000,3,3,10,14,False
300335,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,"[0,1]",0.005887000,0.019883000,1,2,5,5,False
300336,5,5,"[2,3,1,3,1]","[3,1,3,1,3]","[[0,1],[0,1,2,3,4],[4],[1,2,4],[0,1,2,3,4]]",UNSAT,UNSAT,"[0,3]",0.029722000,0.050760000,9,10,12,26,False
300337,6,3,"[3,1,1,1,1,1]","[3,2,3]","[[0,1,2],[0,1,2],[0,2],[1],[0,2],[0,1]]",FEASIBLE,FEASIBLE,null,0.254097000,0.099903000,8,8,11,22,False
300338,6,6,"[3,1,2,1,2,1]","[3,3,2,2,3,2]","[[1,2,5],[0,1,2,3,4,5],[2,5],[5],[0,1,2,3,4,5],[4]]",UNSAT,UNSAT,"[0,2,3]",0.141264000,0.075281000,9,10,14,31,False
300339,2,3,"[1,2]","[2,2,3]","[[1],[0,2]]",FEASIBLE,FEASIBLE,null,0.011836000,0.131585000,3,3,7,8,False
300340,1,6,[3],"[2,1,1,3,2,2]","[[0,1,4]]",FEASIBLE,FEASIBLE,null,0.007064000,0.021308000,3,3,9,10,False
300341,4,5,"[1,3,1,1]","[2,1,2,3,2]","[[3],[0,1,2,3,4],[1],[2]]",FEASIBLE,FEASIBLE,null,0.068070000,0.046121000,6,6,11,17,False
300342,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.011610000,0.037827000,1,5,8,11,False
300343,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,null,0.013882000,0.020665000,3,3,6,7,False
300344,6,6,"[3,2,1,1,1,3]","[2,3,1,1,2,3]","[[0,2,3,4],[1,2],[0,1,2,3,4,5],[4],[2,3,4],[0,1,2,3]]",UNSAT,UNSAT,"[0,1,5]",0.133217000,0.100269000,9,11,14,32,False
300345,6,4,"[2,1,1,2,1,1]","[2,1,3,2]","[[0,1,2,3],[1],[0,3],[0,2],[1],[1,3]]",UNSAT,UNSAT,"[1,4]",0.051699000,0.071708000,7,8,12,22,False
300346,2,5,"[2,1]","[1,1,3,2,2]","[[0,1,3],[0,4]]",FEASIBLE,FEASIBLE,null,0.033077000,0.026467000,3,3,9,12,False
300347,4,6,"[2,3,2,1]","[1,3,3,2,2,2]","[[0,1,3,4],[1,2,3,4,5],[1,3],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.085285000,0.044989000,8,8,12,26,False
300348,4,2,"[1,1,2,1]","[1,1]","[[0,1],[0],[0,1],[0,1]]",UNSAT,UNSAT,"[0,2]",0.015113000,0.040051000,2,5,8,13,False
300349,2,4,"[1,1]","[1,1,2,1]","[[0,1,2,3],[0,1]]",FEASIBLE,FEASIBLE,null,0.012987000,0.021998000,2,2,8,12,False
300350,2,4,"[1,2]","[3,1,2,2]","[[1],[1,2]]",UNSAT,UNSAT,"[0,1]",0.012517000,0.029399000,2,3,8,9,False
300351,4,5,"[3,1,2,3]","[3,1,1,2,1]","[[0,1,2,4],[0,2,3,4],[1,2,3,4],[2,3,4]]",UNSAT,UNSAT,"[0,3]",0.032435000,0.057574000,7,9,11,24,False
300352,4,6,"[2,2,2,3]","[2,2,2,2,2,1]","[[0,1,2,3,4,5],[0,1,2,3,4,5],[0,1,2,4,5],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.080121000,0.172833000,9,9,12,31,False
300353,5,1,"[1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.041327000,0.038564000,3,5,8,11,False
300354,3,4,"[3,1,2]","[3,1,1,3]","[[0,1,2],[0,1,2,3],[0,1]]",UNSAT,UNSAT,"[0,2]",0.020425000,0.041987000,5,6,9,16,False
300355,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.012636000,0.039260000,1,6,9,13,False
300356,5,6,"[1,1,3,1,1]","[3,1,2,2,3,1]","[[2],[3],[0,1,2,3,4,5],[0,1,2,3,5],[2,5]]",FEASIBLE,FEASIBLE,null,0.171045000,0.045462000,7,7,13,26,False
300357,1,2,[2],"[1,3]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.004442000,0.015399000,2,2,5,5,False
300358,2,4,"[1,3]","[1,1,3,2]","[[1,2],[0,2,3]]",FEASIBLE,FEASIBLE,null,0.013939000,0.024542000,4,4,8,11,False
300359,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.024412000,0.035749000,2,5,8,11,False
300360,5,4,"[2,1,1,1,2]","[1,2,3,1]","[[0,3],[2,3],[3],[0,2],[0,1,2,3]]",UNSAT,UNSAT,"[0,2]",0.024846000,0.068395000,6,7,11,20,False
300361,5,5,"[3,3,1,2,1]","[3,3,2,2,2]","[[0,1,3],[1,2,3,4],[0,2],[0,3],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.141017000,0.062423000,10,10,12,26,False
300362,2,3,"[1,2]","[2,2,3]","[[1],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.010481000,0.019767000,3,3,7,9,False
300363,5,3,"[2,1,1,2,1]","[3,3,1]","[[0,2],[2],[0,1,2],[0,1],[1]]",UNSAT,UNSAT,"[0,1]",0.017249000,0.042742000,6,7,10,17,False
300364,1,1,[1],[2],[[0]],FEASIBLE,FEASIBLE,null,0.003629000,0.011643000,1,1,4,3,False
300365,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.008367000,0.028440000,1,3,6,7,False
300366,3,5,"[2,1,1]","[2,1,2,2,1]","[[0,3],[0,1,2,3,4],[1,2]]",FEASIBLE,FEASIBLE,null,0.029654000,0.027780000,4,4,10,17,False
300367,1,4,[1],"[2,3,2,3]",[[3]],FEASIBLE,FEASIBLE,null,0.004391000,0.012772000,1,1,7,6,False
300368,5,3,"[2,1,2,1,3]","[1,1,3]","[[0,2],[0,1],[0,1,2],[2],[0,1,2]]",UNSAT,UNSAT,"[0,4]",0.021970000,0.130755000,5,9,10,19,False
300369,4,4,"[1,2,2,2]","[3,2,2,2]","[[0,1,3],[0,2],[0,1,2,3],[1,2,3]]",FEASIBLE,FEASIBLE,null,0.045456000,0.030613000,7,7,10,20,False
300370,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.007421000,0.025984000,1,4,7,9,False
300371,5,6,"[2,2,2,1,1]","[3,2,2,3,1,2]","[[4,5],[2,3,5],[2,3,4,5],[0,3,4],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.135124000,0.038949000,8,8,13,29,False
300372,6,4,"[1,1,1,1,1,1]","[2,1,3,1]","[[3],[2],[1,2],[0,1,2,3],[1],[0,2,3]]",FEASIBLE,FEASIBLE,null,0.201252000,0.041070000,6,6,12,22,False
300373,6,5,"[1,1,1,1,2,1]","[2,3,1,3,3]","[[4],[0,1,2,3,4],[2],[0,1,2,3,4],[0,1,2,3,4],[1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.257894000,0.041566000,7,7,13,32,False
300374,6,4,"[1,1,1,2,2,1]","[2,1,3,2]","[[0,1,2],[0],[3],[0,2,3],[0,1],[1,2]]",FEASIBLE,FEASIBLE,null,0.194688000,0.047891000,8,8,12,22,False
300375,1,2,[1],"[1,3]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.003389000,0.010605000,1,1,5,5,False
300376,3,4,"[1,1,1]","[2,3,3,2]","[[1,2,3],[1],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.022103000,0.020375000,3,3,9,15,False
300377,6,5,"[3,1,1,1,1,1]","[2,2,1,2,1]","[[0,1,2],[0,1,2,3,4],[0,1,2,3],[0,2,3,4],[3],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.256336000,0.045680000,8,8,13,33,False
300378,4,3,"[1,1,2,1]","[2,1,3]","[[0,1],[1],[0,1,2],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.036971000,0.034091000,4,5,9,14,False
300379,3,5,"[2,2,1]","[3,2,3,1,2]","[[0,1,2,3,4],[0,1,2,3,4],[1]]",FEASIBLE,FEASIBLE,null,0.026003000,0.034078000,5,5,10,19,False
300380,6,2,"[2,1,1,2,1,1]","[2,2]","[[0,1],[1],[0,1],[0,1],[1],[1]]",UNSAT,UNSAT,"[0,1,3]",0.039493000,0.117682000,4,8,10,17,False
300381,3,5,"[1,2,1]","[2,1,1,2,1]","[[1,4],[3,4],[3]]",FEASIBLE,FEASIBLE,null,0.026153000,0.021237000,4,4,10,13,False
300382,3,6,"[1,1,1]","[3,3,2,2,1,1]","[[0,1,2,3,4,5],[0,1,2,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.029839000,0.026113000,3,3,11,27,False
300383,5,4,"[2,1,3,3,3]","[3,1,2,3]","[[1,2,3],[0,1,2,3],[0,1,2,3],[0,2,3],[0,1,2,3]]",UNSAT,UNSAT,"[0,2,3,4]",0.086959000,0.057712000,9,12,11,27,False
300384,5,6,"[1,1,3,1,2]","[2,1,3,3,1,1]","[[0,4],[0,2,3,4],[0,3,4],[4],[0,1,2,3,4,5]]",UNSAT,UNSAT,"[2,3]",0.051922000,0.060653000,7,8,13,27,False
300385,2,6,"[3,2]","[1,1,1,2,1,2]","[[0,1,2,4,5],[0,1]]",FEASIBLE,FEASIBLE,null,0.013498000,0.032554000,5,5,10,15,False
300386,3,6,"[1,2,2]","[3,1,1,1,1,2]","[[5],[1,2],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.030464000,0.040692000,5,5,11,18,False
300387,5,6,"[2,3,3,2,2]","[3,1,3,2,2,3]","[[0,3],[0,3,5],[0,1,4,5],[1,2,3,5],[0,3]]",UNSAT,UNSAT,"[0,1,4]",0.073863000,0.069002000,11,12,13,26,False
300388,3,6,"[3,2,1]","[1,3,3,1,1,2]","[[0,1,2,4,5],[0,1,2,3,4,5],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.029833000,0.032475000,6,6,11,25,False
300389,3,6,"[2,1,2]","[3,3,3,2,1,2]","[[0,1],[0,1,2,3,5],[0,1,2,5]]",FEASIBLE,FEASIBLE,null,0.028993000,0.026230000,5,5,11,20,False
300390,5,6,"[2,1,1,1,2]","[3,2,2,3,3,1]","[[0,2,3,4,5],[2,5],[0,1,2,3,4,5],[0,5],[2,5]]",FEASIBLE,FEASIBLE,null,0.132687000,0.044184000,7,7,13,28,False
300391,1,6,[1],"[3,3,3,1,3,1]",[[1]],FEASIBLE,FEASIBLE,null,0.005341000,0.011891000,1,1,9,8,False
300392,1,3,[2],"[2,3,2]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.003637000,0.102749000,2,2,6,7,False
300393,3,4,"[1,1,3]","[2,3,3,2]","[[3],[0,1,2,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.022508000,0.024787000,5,5,9,16,False
300394,1,6,[3],"[1,2,3,2,2,1]","[[0,2,3,5]]",FEASIBLE,FEASIBLE,null,0.005222000,0.016952000,3,3,9,11,False
300395,3,4,"[1,2,1]","[2,3,3,2]","[[1],[0,1,2,3],[0,3]]",FEASIBLE,FEASIBLE,null,0.021987000,0.021764000,4,4,9,14,False
300396,5,4,"[2,3,3,2,1]","[3,2,2,1]","[[0,1,2,3],[0,1,3],[0,1,3],[1,2],[0,1,2,3]]",UNSAT,UNSAT,"[1,2]",0.028721000,0.053261000,8,11,11,25,False
300397,4,3,"[1,2,1,1]","[1,1,1]","[[2],[0,1,2],[0,1],[1]]",UNSAT,UNSAT,"[0,1,2]",0.026832000,0.033507000,3,5,9,14,False
300398,3,1,"[1,1,1]",[2],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.010254000,0.023008000,2,3,6,7,False
300399,1,2,[1],"[3,1]",[[1]],FEASIBLE,FEASIBLE,null,0.003297000,0.009893000,1,1,5,4,False
300400,1,3,[1],"[2,1,2]",[[2]],FEASIBLE,FEASIBLE,null,0.006394000,0.014838000,1,1,6,5,False
300401,2,5,"[2,2]","[3,2,2,3,1]","[[1,2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.012927000,0.023842000,4,4,9,16,False
300402,2,5,"[2,2]","[3,1,3,2,3]","[[0,1,2,4],[0,1]]",FEASIBLE,FEASIBLE,null,0.012230000,0.028390000,4,4,9,13,False
300403,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,null,0.003030000,0.009691000,1,1,4,3,False
300404,3,4,"[2,3,1]","[1,2,2,2]","[[1,2],[0,1,2,3],[2]]",FEASIBLE,FEASIBLE,null,0.022817000,0.033595000,6,6,9,14,False
300405,3,3,"[1,2,1]","[2,3,2]","[[0],[0,1],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.017778000,0.021521000,4,4,8,12,False
300406,1,2,[1],"[1,1]",[[0]],FEASIBLE,FEASIBLE,null,0.003338000,0.009948000,1,1,5,4,False
300407,6,4,"[1,1,1,3,1,1]","[1,1,2,2]","[[3],[1],[0,1,2,3],[0,1,2,3],[3],[3]]",UNSAT,UNSAT,"[0,4,5]",0.090036000,0.062973000,6,8,12,22,False
300408,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,null,0.011333000,0.017453000,3,3,6,7,False
300409,6,1,"[1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.026107000,0.033580000,2,6,9,13,False
300410,5,5,"[2,1,1,1,1]","[3,2,1,2,3]","[[0,1,3,4],[1,4],[3,4],[0,1,2,3,4],[2]]",FEASIBLE,FEASIBLE,null,0.113885000,0.031501000,6,6,12,24,False
300411,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.006305000,0.022993000,1,3,6,7,False
300412,6,4,"[2,2,2,1,1,3]","[3,3,1,2]","[[0,1,2,3],[0,1,2,3],[0,1,3],[1],[0,1,3],[0,2,3]]",UNSAT,UNSAT,"[0,1,2,3,5]",0.177545000,0.057646000,9,11,12,28,False
300413,5,2,"[1,1,1,2,1]","[3,2]","[[0,1],[0],[0,1],[0,1],[1]]",UNSAT,UNSAT,"[0,1,2,3,4]",0.056335000,0.036608000,5,6,9,15,False
300414,3,2,"[1,1,1]","[2,1]","[[0],[0,1],[0]]",FEASIBLE,FEASIBLE,null,0.014229000,0.024012000,3,3,7,9,False
300415,1,4,[1],"[1,3,3,3]","[[0,1,3]]",FEASIBLE,FEASIBLE,null,0.004726000,0.012904000,1,1,7,8,False
300416,6,2,"[1,1,2,2,1,1]","[2,1]","[[1],[0],[0,1],[0,1],[0],[1]]",UNSAT,UNSAT,"[0,2]",0.014447000,0.038116000,3,8,10,16,False
300417,4,2,"[2,1,1,2]","[2,3]","[[0,1],[0,1],[1],[0,1]]",UNSAT,UNSAT,"[0,1,2,3]",0.028003000,0.036589000,5,6,8,13,False
300418,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.008654000,0.030227000,1,5,8,11,False
300419,6,5,"[2,1,1,3,3,2]","[3,3,1,3,1]","[[0,1,2,3,4],[0],[0],[1,2,4],[0,3,4],[2,3]]",UNSAT,UNSAT,"[3,4]",0.065722000,0.067246000,10,12,13,26,False
300420,6,2,"[1,1,1,1,1,2]","[2,1]","[[0],[1],[0],[0],[0,1],[0,1]]",UNSAT,UNSAT,"[1,5]",0.025903000,0.037704000,3,7,10,16,False
300421,5,3,"[1,1,3,2,1]","[1,2,3]","[[0,1,2],[0,2],[0,1,2],[0,1,2],[1,2]]",UNSAT,UNSAT,"[0,1,2,3]",0.061813000,0.046585000,6,8,10,21,False
300422,6,6,"[2,1,2,1,3,2]","[2,2,3,2,1,3]","[[0,1,2,4,5],[0,1,2,3,4,5],[0,1,2,3,5],[0,2,3,4],[0,3,5],[0,3]]",FEASIBLE,FEASIBLE,null,0.276837000,0.142863000,11,11,14,37,False
300423,1,6,[2],"[1,1,1,2,3,1]","[[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.005515000,0.016861000,2,2,9,13,False
300424,4,5,"[1,1,3,2]","[1,3,3,2,3]","[[0,2,4],[2],[0,1,3],[2,3,4]]",FEASIBLE,FEASIBLE,null,0.054212000,0.039860000,7,7,11,19,False
300425,2,6,"[3,3]","[3,2,2,3,3,1]","[[0,2,3,5],[0,2,4,5]]",FEASIBLE,FEASIBLE,null,0.013615000,0.027707000,6,6,10,16,False
300426,5,5,"[2,1,3,1,1]","[3,3,3,2,2]","[[0,1,2,3,4],[4],[0,1,2,4],[4],[2,3]]",FEASIBLE,FEASIBLE,null,0.119592000,0.035183000,8,8,12,23,False
300427,3,5,"[2,2,2]","[1,1,3,2,2]","[[0,2,4],[1,4],[1,2]]",UNSAT,UNSAT,"[1,2]",0.021057000,0.033377000,5,6,10,15,False
300428,1,6,[1],"[1,2,1,2,2,3]","[[1,2,5]]",FEASIBLE,FEASIBLE,null,0.005523000,0.013591000,1,1,9,10,False
300429,1,4,[3],"[1,2,3,3]","[[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.004322000,0.017336000,3,3,7,9,False
300430,4,3,"[2,1,1,1]","[2,1,1]","[[0,2],[2],[0],[0,2]]",UNSAT,UNSAT,"[0,1]",0.013062000,0.032868000,3,5,9,13,False
300431,5,5,"[1,1,1,2,1]","[1,2,2,1,2]","[[4],[0,2,3,4],[2,4],[2,4],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.117838000,0.034371000,6,6,12,22,False
300432,2,4,"[1,1]","[3,1,1,3]","[[2],[3]]",FEASIBLE,FEASIBLE,null,0.010460000,0.014188000,2,2,8,8,False
300433,5,2,"[1,1,1,2,1]","[3,2]","[[0,1],[1],[0],[0,1],[0]]",UNSAT,UNSAT,"[0,1,2,3,4]",0.057328000,0.035702000,5,6,9,14,False
300434,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.006421000,0.022700000,1,3,6,7,False
300435,4,6,"[1,2,2,1]","[3,1,3,2,2,1]","[[0,1,2,3,4,5],[0,1,2,3,4,5],[0,2,3,4],[5]]",FEASIBLE,FEASIBLE,null,0.063978000,0.034181000,6,6,12,27,False
300436,3,2,"[1,1,1]","[3,1]","[[0,1],[0],[0,1]]",FEASIBLE,FEASIBLE,null,0.013952000,0.017570000,3,3,7,10,False
300437,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005452000,0.012702000,2,2,5,5,False
300438,5,4,"[1,1,2,2,1]","[2,2,1,2]","[[0,1,2,3],[0],[0,1,2],[0,1,2],[0,1,3]]",FEASIBLE,FEASIBLE,null,0.093036000,0.122535000,7,7,11,23,False
300439,2,3,"[1,1]","[1,3,1]","[[2],[2]]",UNSAT,UNSAT,"[0,1]",0.008815000,0.020138000,1,2,7,7,False
300440,4,4,"[2,2,2,1]","[3,2,2,1]","[[0,1,3],[2,3],[0,1,2,3],[0,2]]",FEASIBLE,FEASIBLE,null,0.045787000,0.030219000,7,7,10,19,False
300441,1,4,[1],"[2,2,1,1]",[[0]],FEASIBLE,FEASIBLE,null,0.004206000,0.010744000,1,1,7,6,False
300442,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005359000,0.012679000,2,2,5,5,False
300443,2,6,"[1,3]","[2,1,3,1,1,1]","[[5],[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.013512000,0.020589000,4,4,10,13,False
300444,3,5,"[2,1,1]","[1,3,1,2,1]","[[0,1],[1,2],[3]]",FEASIBLE,FEASIBLE,null,0.025661000,0.022667000,4,4,10,13,False
300445,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005514000,0.012729000,2,2,5,5,False
300446,6,4,"[3,2,3,1,2,2]","[2,3,3,1]","[[0,1,2,3],[0,1,2],[0,2,3],[0,1],[0,1,2,3],[0,2]]",UNSAT,UNSAT,"[0,2,5]",0.080464000,0.060167000,9,13,12,28,False
300447,4,6,"[2,3,3,1]","[2,1,1,2,3,1]","[[0,2,3,4,5],[0,2,4,5],[0,1,2,3,4,5],[0,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.066902000,0.044835000,9,9,12,30,False
300448,2,6,"[2,1]","[2,2,1,1,1,1]","[[0,3,5],[1,4,5]]",FEASIBLE,FEASIBLE,null,0.013789000,0.019645000,3,3,10,14,False
300449,6,3,"[3,1,2,1,1,2]","[2,1,2]","[[0,1,2],[0],[0,1],[2],[2],[0,1,2]]",UNSAT,UNSAT,"[0,2]",0.019483000,0.045901000,5,10,11,20,False
300450,3,2,"[1,2,1]","[1,3]","[[0,1],[0,1],[1]]",FEASIBLE,FEASIBLE,null,0.014030000,0.026633000,4,4,7,10,False
300451,2,3,"[2,1]","[3,1,2]","[[0,1,2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.008416000,0.017865000,3,3,7,11,False
300452,6,6,"[1,3,2,3,2,1]","[3,2,3,1,2,3]","[[2,3,4],[0,2,3,4],[0,1,2,3,4,5],[0,1,2,3,4,5],[3,5],[0,1]]",FEASIBLE,FEASIBLE,null,0.279193000,0.139309000,12,12,14,35,False
300453,3,4,"[1,1,2]","[1,2,1,1]","[[2],[0,1,2,3],[0,1]]",FEASIBLE,FEASIBLE,null,0.021877000,0.028816000,4,4,9,14,False
300454,3,2,"[2,1,1]","[1,1]","[[0,1],[0,1],[1]]",UNSAT,UNSAT,"[0,1]",0.008256000,0.027235000,2,4,7,10,False
300455,1,3,[1],"[3,1,1]",[[1]],FEASIBLE,FEASIBLE,null,0.003696000,0.010142000,1,1,6,5,False
300456,2,6,"[2,1]","[1,2,3,2,2,2]","[[0,1,2,3],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.013678000,0.022130000,3,3,10,18,False
300457,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005325000,0.012665000,2,2,5,5,False
300458,6,6,"[3,3,2,2,1,2]","[3,1,3,2,2,1]","[[0,3,5],[0,1,2,3,4,5],[0,1,2,3,4,5],[2,3,4,5],[3],[1,3]]",UNSAT,UNSAT,"[0,4,5]",0.126162000,0.075490000,12,13,14,34,False
300459,6,5,"[1,1,1,1,2,2]","[3,2,2,3,2]","[[4],[0,1,2,3,4],[1],[0,1,2,3,4],[0,3,4],[0,4]]",FEASIBLE,FEASIBLE,null,0.239332000,0.048753000,8,8,13,28,False
300460,3,4,"[1,1,1]","[3,1,2,3]","[[0],[2],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.021616000,0.019772000,3,3,9,13,False
300461,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.014323000,0.026763000,2,4,7,9,False
300462,6,4,"[1,1,1,1,3,1]","[1,2,3,1]","[[0,1,2,3],[2],[2],[0,1],[0,1,2,3],[0,2]]",UNSAT,UNSAT,"[0,1,2,3,4,5]",0.209370000,0.051946000,7,8,12,24,False
300463,6,4,"[1,1,3,1,1,2]","[1,2,3,3]","[[2],[0,2,3],[0,1,3],[1,2],[0,2],[0,2,3]]",FEASIBLE,FEASIBLE,null,0.205165000,0.056728000,9,9,12,24,False
300464,1,5,[2],"[2,2,2,3,2]","[[1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.004957000,0.015942000,2,2,8,10,False
300465,3,5,"[3,3,2]","[1,1,3,2,3]","[[0,3,4],[0,1,2,3,4],[0,2]]",UNSAT,UNSAT,"[0,2]",0.018826000,0.043356000,7,8,10,18,False
300466,1,2,[2],"[1,1]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.003391000,0.096399000,2,2,5,5,False
