seed,boxes,resources,demands,capacities,reachable,exhaustive_result,python_flow_result,native_flow_result,exhaustive_subset,exhaustive_ms,python_flow_ms,native_flow_ms,mismatch
702917,5,7,"[2,2,3,1,1]","[2,3,1,3,1,3,2]","[[0,1,2,3],[0,1,2,3,4,5,6],[0,1,2,3,4,5],[2,3],[1,2,3,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.17856,0.053408,0.003912,False
702918,5,4,"[3,1,1,1,1]","[1,3,3,2]","[[0,1,2,3],[3],[2,3],[1,2,3],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.112082,0.037388,0.002136,False
702919,7,5,"[2,1,3,3,2,2,3]","[2,2,2,2,3]","[[0,1,4],[4],[0,1,2,3,4],[0,1,2,3,4],[0,3],[0,3],[0,1,2,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 6]",0.498577,0.085385,0.00602,False
702920,6,4,"[1,1,1,1,2,1]","[3,3,3,2]","[[0,1,2,3],[0,1,2,3],[2],[0,1,2],[1,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.241969,0.091622,0.003072,False
702921,5,6,"[1,3,1,1,1]","[3,3,3,1,1,3]","[[0],[0,4,5],[0,3,4,5],[1,2,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.155089,0.044511,0.003348,False
702922,7,3,"[3,1,1,2,1,2,2]","[2,3,2]","[[0,1,2],[2],[0,1,2],[0,1],[0,2],[0,1,2],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 3, 4]",0.18547,0.066257,0.004458,False
702923,5,2,"[1,2,2,1,2]","[1,2]","[[0],[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.013239,0.043922,0.003168,False
702924,7,2,"[1,1,2,1,2,1,1]","[3,1]","[[0],[1],[0,1],[0],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.027664,0.051748,0.003469,False
702925,6,3,"[1,3,1,1,1,1]","[2,1,3]","[[0,1,2],[0,1,2],[0,1,2],[0,1,2],[1],[0]]",UNSAT,UNSAT,UNSAT,"[1, 4]",0.035897,0.147441,0.004184,False
702926,5,7,"[2,3,1,2,1]","[2,1,3,1,3,1,3]","[[0,6],[0,2,4,5,6],[2],[0,1,2,3,4,5,6],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.176062,0.053147,0.003673,False
702927,2,3,"[2,1]","[1,2,1]","[[0,1],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.010031,0.025698,0.001766,False
702928,2,7,"[1,1]","[1,1,2,1,3,3,2]","[[2],[0,1,2,3,4,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.032667,0.023491,0.001645,False
702929,7,5,"[3,2,2,1,1,1,1]","[1,3,2,2,1]","[[0,1,2,4],[1,2,3],[0,2,3],[2],[0,1,2,3],[1],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5]",0.578009,0.09304,0.006194,False
702930,1,1,[1],[2],[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.003156,0.010937,0.000581,False
702931,4,2,"[2,2,1,1]","[2,3]","[[0,1],[0,1],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.023863,0.03903,0.002334,False
702932,3,3,"[2,1,3]","[1,2,1]","[[0,1,2],[0,1,2],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.034857,0.054594,0.003972,False
702933,5,6,"[2,1,2,1,3]","[2,1,3,1,2,1]","[[1,3],[0,1,2,3,4],[2,4],[0,2],[0,1,2,3,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.168545,0.074824,0.004316,False
702934,4,3,"[3,1,1,2]","[2,2,2]","[[0,1,2],[2],[0,1,2],[0,2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 3]",0.033855,0.090431,0.003498,False
702935,4,6,"[1,1,1,1]","[3,3,1,2,1,2]","[[0,1,2,3,4],[1,2],[1,2,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.084577,0.045972,0.00294,False
702936,3,4,"[2,1,2]","[2,3,2,2]","[[1,2,3],[0,2],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.025697,0.144525,0.00186,False
702937,1,5,[2],"[3,1,3,3,1]","[[1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006803,0.016558,0.001178,False
702938,2,3,"[2,2]","[3,2,2]","[[0,1],[0,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.010423,0.022112,0.001274,False
702939,1,5,[1],"[2,2,3,3,1]",[[2]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.005347,0.012472,0.000926,False
702940,3,2,"[1,1,2]","[1,2]","[[1],[1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.015928,0.03076,0.00227,False
702941,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.006126,0.021576,0.001457,False
702942,2,5,"[1,2]","[3,2,2,3,1]","[[0,2],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.015902,0.022466,0.00182,False
702943,3,3,"[1,1,1]","[3,2,3]","[[2],[2],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.020908,0.020289,0.001433,False
702944,7,3,"[2,1,1,2,3,2,3]","[2,2,1]","[[0,2],[0],[0,2],[0,1,2],[0,1,2],[1,2],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 4]",0.029092,0.064281,0.005421,False
702945,5,2,"[1,1,2,2,1]","[3,1]","[[1],[0],[0,1],[0,1],[0]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.015917,0.043619,0.003297,False
702946,2,4,"[1,2]","[2,2,1,1]","[[1,3],[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.011617,0.019584,0.001362,False
702947,4,7,"[1,1,3,3]","[3,2,3,3,2,2,2]","[[6],[0,5,6],[0,2,4,5,6],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.082228,0.04215,0.003596,False
702948,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.00601,0.014426,0.000884,False
702949,3,4,"[3,1,3]","[3,1,2,2]","[[0,1,2,3],[0,1],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.024735,0.041239,0.002811,False
702950,7,4,"[1,1,2,1,1,1,1]","[1,2,2,3]","[[0,1,2,3],[0,1,3],[0,1],[1],[3],[1],[1,2,3]]",UNSAT,UNSAT,UNSAT,"[2, 3, 5]",0.182688,0.159028,0.005653,False
702951,5,5,"[1,2,2,1,3]","[3,1,3,2,2]","[[1],[0,3],[2,3],[1,2,3],[0,1,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 4]",0.114917,0.055121,0.004595,False
702952,2,5,"[1,1]","[1,2,1,1,3]","[[1,3],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.013629,0.017867,0.00126,False
702953,1,4,[1],"[3,1,1,3]",[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.004692,0.011263,0.000792,False
702954,3,7,"[3,1,1]","[3,1,1,2,2,3,3]","[[0,2,3,4,5,6],[2,3,4,6],[4,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.038637,0.033251,0.002629,False
702955,5,2,"[1,1,1,1,1]","[3,2]","[[0,1],[0,1],[1],[0,1],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.067068,0.038296,0.00254,False
702956,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.006742,0.023073,0.001327,False
702957,3,6,"[2,2,1]","[1,1,3,1,1,2]","[[0,1,2,3,5],[0,1,2,3,4,5],[0,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.036008,0.036377,0.003146,False
702958,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.009612,0.032705,0.002526,False
702959,5,6,"[2,2,1,1,1]","[1,3,3,2,2,1]","[[0,1,3,5],[0,4],[1,2],[5],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.147294,0.046931,0.003364,False
702960,7,2,"[1,1,1,1,2,1,2]","[3,1]","[[0],[0],[0,1],[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[4, 6]",0.052065,0.054299,0.004231,False
702961,5,3,"[2,1,3,1,2]","[2,3,1]","[[1,2],[1],[0,1,2],[0,1,2],[1,2]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.01884,0.04974,0.003815,False
702962,7,4,"[1,1,1,3,1,2,1]","[1,1,1,3]","[[3],[0],[0,1,2,3],[0,1,2,3],[3],[0,1,2,3],[0,1,2,3]]",UNSAT,UNSAT,UNSAT,"[1, 3, 5]",0.159904,0.162342,0.006168,False
702963,2,4,"[2,1]","[3,3,1,3]","[[0,2,3],[0,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.012409,0.021246,0.001573,False
702964,7,2,"[1,2,2,1,1,1,1]","[1,1]","[[1],[0,1],[0,1],[0,1],[0],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.016295,0.050699,0.003862,False
702965,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.056236,0.037934,0.0027,False
702966,3,5,"[1,3,1]","[3,1,2,3,3]","[[1],[0,2,3,4],[4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.029171,0.027449,0.002061,False
702967,7,1,"[1,1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.037988,0.104951,0.002656,False
702968,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.008512,0.030298,0.001936,False
702969,7,3,"[2,3,1,3,2,2,3]","[1,2,3]","[[0,1,2],[0,1,2],[2],[0,1,2],[1,2],[1,2],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[1, 3]",0.038585,0.064515,0.005265,False
702970,5,6,"[1,3,2,1,1]","[3,1,3,2,3,2]","[[0,2,3,4,5],[2,4,5],[0,1,2,3,4],[0,1,4],[3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.173152,0.048139,0.003536,False
702971,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.007488,0.025176,0.001616,False
702972,5,2,"[1,1,2,2,1]","[3,1]","[[0,1],[1],[0,1],[0,1],[1]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.020466,0.04061,0.002924,False
702973,2,5,"[1,3]","[2,3,3,2,1]","[[0,3],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.013355,0.109423,0.001902,False
702974,2,4,"[1,3]","[2,3,2,3]","[[3],[0,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.011719,0.021873,0.001531,False
702975,7,7,"[2,1,2,1,3,3,2]","[1,3,1,3,3,1,1]","[[3,5],[0,3,4,5],[0,2,5,6],[0,3,6],[0,1,2,3,4,5,6],[1,3,4,6],[0,1,2,5,6]]",UNSAT,UNSAT,UNSAT,"[0, 2, 3, 4, 5, 6]",0.806725,0.121327,0.010183,False
702976,4,3,"[2,1,2,3]","[1,2,1]","[[0,2],[0,2],[0,1,2],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.014884,0.046022,0.003465,False
702977,6,2,"[2,1,1,1,1,1]","[3,2]","[[0,1],[1],[1],[1],[0],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.043623,0.048041,0.003146,False
702978,3,1,"[1,1,1]",[2],"[[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.015687,0.038318,0.00166,False
702979,1,5,[1],"[2,3,1,2,2]","[[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006936,0.019369,0.001342,False
702980,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.008131,0.023656,0.000837,False
702981,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.014026,0.041608,0.002119,False
702982,5,3,"[1,2,2,3,1]","[1,3,1]","[[2],[0,1,2],[0,1,2],[0,1,2],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 3]",0.027022,0.080315,0.004008,False
702983,6,5,"[1,1,1,1,1,2]","[3,3,2,1,3]","[[4],[3],[0,1,2,3,4],[2],[0],[2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.310266,0.04273,0.002773,False
702984,6,5,"[3,1,1,2,3,1]","[1,3,3,2,2]","[[0,2,3],[1],[1,4],[0,1,2,3],[0,1,4],[0,2,4]]",UNSAT,UNSAT,UNSAT,"[0, 4]",0.049884,0.097016,0.005525,False
702985,7,6,"[1,1,2,1,2,2,2]","[3,3,2,3,2,3]","[[0,1,3,4,5],[1,2,3,4,5],[0,2],[2],[0,1,2,3,5],[1,4,5],[0,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.793062,0.058896,0.004877,False
702986,5,7,"[2,1,2,1,1]","[3,1,2,1,2,1,2]","[[2,3,4,6],[4],[2,6],[0,2,6],[6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.18919,0.039532,0.002885,False
702987,4,3,"[2,3,1,1]","[3,1,3]","[[1,2],[0,1,2],[0,1,2],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.014986,0.04212,0.003087,False
702988,5,5,"[1,3,1,2,1]","[1,2,1,1,2]","[[0,1,2,3,4],[0,1,2,3,4],[2],[2,3],[0,3,4]]",UNSAT,UNSAT,UNSAT,"[2, 3]",0.050992,0.087802,0.006292,False
702989,3,7,"[3,1,3]","[2,1,1,1,1,3,3]","[[1,3,4,5],[1,5],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.038784,0.040608,0.002933,False
702990,4,6,"[1,1,2,1]","[3,2,2,2,1,2]","[[1,5],[0,1,2,3,4,5],[0,1,2,3,4],[0,3,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.072685,0.034223,0.003206,False
702991,3,2,"[1,2,2]","[1,2]","[[0],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.009706,0.032291,0.002355,False
702992,4,4,"[1,3,1,1]","[2,1,2,3]","[[0,1,2,3],[0,1,3],[2,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.052112,0.036621,0.00248,False
702993,5,2,"[1,1,2,1,1]","[3,3]","[[0],[0,1],[0,1],[0,1],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.064362,0.036141,0.002205,False
702994,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.008259,0.032412,0.00192,False
702995,2,2,"[1,2]","[2,1]","[[1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.007817,0.173226,0.001746,False
702996,6,6,"[1,3,2,1,3,3]","[2,1,3,2,1,2]","[[2],[0,2,3,4,5],[0,1,2,3],[2],[0,1,2,4,5],[0,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 4, 5]",0.295478,0.092823,0.007553,False
702997,3,6,"[3,1,3]","[1,1,1,3,2,3]","[[0,1,2,3,4,5],[2,4],[0,2,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.034819,0.047948,0.003375,False
702998,7,1,"[1,1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.011733,0.040561,0.002666,False
702999,7,1,"[1,1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.038381,0.055744,0.002299,False
703000,6,5,"[2,2,2,1,1,1]","[1,1,2,1,1]","[[0,1,2],[2,4],[0,2,3,4],[0,3],[1],[2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.172824,0.059499,0.00482,False
703001,3,3,"[1,1,2]","[2,2,3]","[[1,2],[1],[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.020759,0.030301,0.00192,False
703002,3,1,"[1,1,1]",[2],"[[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.01162,0.026054,0.001539,False
703003,3,5,"[2,2,3]","[1,3,3,2,1]","[[2,3],[0,1,2],[1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.029385,0.032586,0.002299,False
703004,5,5,"[1,1,3,3,2]","[2,3,3,3,1]","[[2],[1,2,4],[0,1,2,3,4],[0,1,2,3,4],[0,1,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.128845,0.057878,0.004368,False
703005,2,5,"[2,1]","[3,1,1,2,2]","[[0,1,3,4],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.013445,0.029748,0.002103,False
703006,3,6,"[3,2,1]","[3,3,1,1,1,2]","[[0,1,3,4],[1,3,4,5],[4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.034084,0.043321,0.002875,False
703007,2,3,"[1,1]","[3,3,3]","[[0],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.009932,0.016971,0.001405,False
703008,1,1,[1],[2],[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.003004,0.009478,0.000736,False
703009,7,3,"[1,2,3,1,3,3,3]","[3,1,1]","[[0],[0,1],[0,1,2],[0,1,2],[0,1,2],[0,1,2],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.03663,0.069396,0.005323,False
703010,3,2,"[1,1,2]","[3,1]","[[0,1],[0,1],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.015984,0.02356,0.001608,False
703011,1,3,[1],"[3,3,2]",[[1]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.004032,0.010886,0.000864,False
703012,3,3,"[2,1,1]","[3,2,1]","[[1,2],[0],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.02005,0.023483,0.00174,False
703013,2,3,"[1,1]","[3,2,1]","[[2],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.011741,0.015624,0.001191,False
703014,1,5,[2],"[2,3,1,3,1]","[[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006117,0.017835,0.001281,False
703015,6,6,"[3,3,2,2,2,2]","[3,1,3,1,2,3]","[[1,2,3],[2,3,4,5],[0,1,2,3],[0,2,3,4,5],[2,3,4],[2,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 4]",0.209769,0.14058,0.007853,False
703016,7,5,"[3,1,2,2,1,1,1]","[3,1,1,3,3]","[[1,2,3,4],[3,4],[0,1,2,4],[1,2],[0,4],[2,3],[1,4]]",UNSAT,UNSAT,UNSAT,"[0, 3]",0.038773,0.098536,0.006358,False
703017,7,3,"[2,2,1,2,3,1,1]","[3,3,1]","[[0,1,2],[0,1,2],[2],[0,1,2],[0,1,2],[0],[0,1]]",UNSAT,UNSAT,UNSAT,"[2, 4]",0.051154,0.06446,0.004936,False
703018,6,1,"[1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.02968,0.037197,0.00242,False
703019,1,2,[1],"[2,1]","[[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.00367,0.014171,0.000828,False
703020,3,7,"[1,1,1]","[2,3,2,3,1,3,1]","[[6],[0,1,2,4,5],[4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.127545,0.025146,0.001961,False
703021,2,5,"[1,1]","[3,1,2,2,3]","[[2],[3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.013452,0.016346,0.001193,False
703022,4,7,"[1,2,3,1]","[1,1,3,1,1,3,2]","[[2,3,6],[0,6],[0,2,3,4,5,6],[0,1,2,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.106326,0.044106,0.003452,False
703023,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.033356,0.046865,0.001981,False
703024,1,7,[2],"[2,1,3,1,3,1,2]","[[0,1,3,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.008487,0.023031,0.00146,False
703025,5,2,"[1,1,1,2,1]","[3,3]","[[0],[1],[0],[0,1],[0]]",UNSAT,UNSAT,UNSAT,"[0, 2, 3, 4]",0.090671,0.040824,0.002784,False
703026,7,1,"[1,1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.01322,0.041682,0.002343,False
703027,3,4,"[3,1,1]","[1,2,1,3]","[[0,2,3],[0,1,2,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.024548,0.032428,0.00222,False
703028,2,3,"[1,1]","[3,2,2]","[[0,2],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.009315,0.016642,0.001181,False
703029,2,5,"[1,3]","[1,3,3,3,2]","[[0,3],[0,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.012979,0.030465,0.002123,False
703030,2,7,"[1,1]","[1,1,3,3,1,2,3]","[[4],[1,2,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.016648,0.019638,0.001407,False
703031,4,5,"[1,1,1,2]","[3,3,3,1,1]","[[2],[0],[3],[0,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.06046,0.027552,0.001904,False
703032,1,4,[1],"[2,1,3,3]","[[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005252,0.012914,0.000866,False
703033,6,4,"[1,3,2,2,2,1]","[3,1,2,1]","[[0,1,2,3],[0,1,2],[1,3],[0,1,2],[0,2,3],[1,2,3]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.038619,0.159257,0.005468,False
703034,2,7,"[2,2]","[1,1,2,3,1,1,1]","[[0,3,4,5],[3,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.017499,0.024777,0.001834,False
703035,5,1,"[1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.035959,0.034304,0.002233,False
703036,7,7,"[1,3,1,3,3,2,1]","[3,3,1,3,3,3,1]","[[1,3,5,6],[3,4,6],[0,1],[1,2,3,4,5,6],[0,2,3,4,5,6],[0,1,2,3,4,5,6],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.768626,0.073708,0.006497,False
703037,4,4,"[3,2,3,3]","[1,1,2,2]","[[0,1,3],[0,1,2,3],[0,1,2,3],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.020515,0.056294,0.004353,False
703038,6,6,"[1,2,2,1,1,2]","[1,3,3,1,1,1]","[[0,1,2,3,4],[0,1,2,3,4],[3,5],[3],[0,3,5],[0,1,2,3,4,5]]",UNSAT,UNSAT,UNSAT,"[2, 3]",0.071656,0.080542,0.005989,False
703039,4,2,"[1,1,1,2]","[3,1]","[[0,1],[0,1],[1],[0,1]]",UNSAT,UNSAT,UNSAT,"[2, 3]",0.020794,0.034763,0.002443,False
703040,2,4,"[1,3]","[2,1,2,2]","[[3],[0,1,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.011411,0.021963,0.001524,False
703041,1,7,[1],"[2,2,2,1,3,2,2]","[[5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006535,0.015771,0.001175,False
703042,6,6,"[1,1,2,2,1,3]","[1,1,2,3,1,3]","[[0,1,2,3,4,5],[2],[0,2,4],[4,5],[0,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.45517,0.221007,0.005354,False
703043,3,2,"[2,2,1]","[3,2]","[[0,1],[0,1],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.017088,0.025816,0.001508,False
703044,3,3,"[1,2,2]","[2,2,2]","[[0,2],[0,1,2],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.02097,0.027828,0.001832,False
703045,7,1,"[1,1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.099124,0.047041,0.002405,False
703046,1,7,[3],"[1,2,2,2,2,1,1]","[[1,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.007123,0.021556,0.00146,False
703047,3,7,"[2,3,3]","[3,2,1,1,2,1,2]","[[2,4],[0,4,5],[0,3,5]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.031198,0.04716,0.003228,False
703048,6,3,"[2,1,3,1,3,1]","[1,1,1]","[[0,1,2],[0,1,2],[0,1,2],[0,1,2],[0,1,2],[0,2]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.021318,0.058233,0.005842,False
703049,6,3,"[1,2,1,2,1,2]","[3,3,2]","[[2],[0,1,2],[0,1,2],[0,1],[2],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5]",0.175508,0.054471,0.004106,False
703050,4,3,"[1,2,1,2]","[2,2,3]","[[2],[0,2],[0,2],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.041498,0.030764,0.001991,False
703051,6,6,"[3,1,1,2,3,1]","[3,1,3,2,1,1]","[[0,1,2,4],[0],[0],[0,1,2,3,4,5],[1,2,4,5],[1]]",UNSAT,UNSAT,UNSAT,"[0, 4, 5]",0.14013,0.082199,0.005046,False
703052,7,1,"[1,1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.011833,0.040592,0.002266,False
703053,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.008912,0.034052,0.001931,False
703054,2,3,"[1,3]","[2,3,1]","[[1],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.009348,0.103473,0.001459,False
703055,2,3,"[1,2]","[2,1,3]","[[0,1],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.0098,0.017987,0.001338,False
703056,1,6,[2],"[1,1,2,1,1,3]","[[0,2,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005812,0.016279,0.002047,False
703057,7,1,"[1,1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.03716,0.039921,0.002912,False
703058,4,5,"[1,1,3,1]","[3,2,3,3,2]","[[0,1,4],[4],[0,2,3,4],[3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.061122,0.032303,0.002344,False
