seed,boxes,resources,demands,capacities,reachable,exhaustive_result,python_flow_result,native_flow_result,exhaustive_subset,exhaustive_ms,python_flow_ms,native_flow_ms,mismatch
701911,5,1,"[1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.039153,0.037623,0.002029,False
701912,7,4,"[1,1,1,3,1,1,1]","[2,1,2,3]","[[3],[0],[1,2],[0,1,2],[0,1,2,3],[0,1,3],[0,1,3]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5, 6]",0.497409,0.072345,0.005021,False
701913,7,1,"[1,1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.012579,0.043857,0.002154,False
701914,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.008712,0.031124,0.00171,False
701915,1,7,[2],"[1,1,1,2,2,3,3]","[[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.007074,0.024872,0.001514,False
701916,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.012281,0.019066,0.001005,False
701917,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.023525,0.036397,0.001763,False
701918,2,7,"[1,3]","[2,3,3,3,2,2,3]","[[0,5],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.018252,0.030011,0.001657,False
701919,7,3,"[2,3,1,2,3,1,1]","[2,2,1]","[[0,1,2],[0,1,2],[1],[0,2],[0,1,2],[1],[1,2]]",UNSAT,UNSAT,UNSAT,"[1, 3]",0.041892,0.065833,0.004274,False
701920,4,2,"[2,1,1,1]","[3,1]","[[0,1],[0,1],[0,1],[1]]",UNSAT,UNSAT,UNSAT,"[0, 3]",0.016003,0.038276,0.002219,False
701921,6,7,"[1,2,3,3,1,1]","[1,1,3,1,3,1,2]","[[1,2,3,6],[0,1,2,4,5,6],[0,1,3,4,5,6],[1,2,3,4,5,6],[3,6],[0,1,2,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.424283,0.07351,0.004885,False
701922,5,2,"[1,2,1,2,2]","[3,2]","[[1],[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 3]",0.03693,0.048077,0.002933,False
701923,1,4,[1],"[1,1,3,3]","[[1,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005086,0.013979,0.000891,False
701924,3,6,"[3,2,2]","[3,3,1,3,3,2]","[[0,1,2,3,4],[1,3],[1,3,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.03664,0.037102,0.00222,False
701925,4,6,"[1,1,2,1]","[3,1,3,1,3,1]","[[1],[0,1,2],[0,2,3,5],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.075624,0.032587,0.001853,False
701926,1,4,[2],"[2,1,2,2]","[[0,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.004925,0.015452,0.000832,False
701927,2,4,"[2,2]","[1,3,3,1]","[[0,1,2,3],[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.012518,0.024678,0.001331,False
701928,7,3,"[2,1,3,1,1,3,1]","[1,2,1]","[[0,2],[0,1,2],[0,1,2],[1,2],[0],[0,1,2],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.0256,0.067015,0.004126,False
701929,2,5,"[2,2]","[2,3,1,1,2]","[[3,4],[1,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.014255,0.032471,0.001408,False
701930,5,7,"[1,1,1,2,1]","[3,3,3,2,1,2,2]","[[4],[2,6],[1,3,4],[2,3,4,5,6],[0,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.186211,0.133317,0.002957,False
701931,7,3,"[1,2,1,1,1,1,2]","[3,3,2]","[[2],[0,1],[0,1,2],[1],[0,1],[0,1,2],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5, 6]",0.393794,0.066518,0.00424,False
701932,7,6,"[2,3,1,2,1,2,1]","[1,2,1,2,2,2]","[[2,3],[1,2,3,4],[0,4],[0,2,3,4,5],[3,5],[3,4],[0,1,2,3,4,5]]",UNSAT,UNSAT,UNSAT,"[0, 1, 5]",0.181574,0.084765,0.005701,False
701933,7,5,"[3,2,1,3,2,2,2]","[3,2,3,3,2]","[[0,1,2,3,4],[0,1,3],[0,1,2,3,4],[1,2,4],[0,2,3,4],[0,1,3],[0,1,2,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 3, 4, 5, 6]",0.585931,0.098599,0.006741,False
701934,4,6,"[1,2,1,2]","[2,3,2,2,2,2]","[[0,3,5],[3,5],[4],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.078215,0.038963,0.002266,False
701935,4,4,"[1,1,1,1]","[3,2,2,1]","[[1],[0,1,2,3],[0],[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.055715,0.028365,0.001736,False
701936,2,6,"[1,2]","[1,3,1,1,1,2]","[[0,2,4],[0,1,3,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.016549,0.02607,0.001599,False
701937,7,4,"[2,2,3,1,3,1,2]","[1,1,2,1]","[[0,1,3],[0,2,3],[0,1,2,3],[0],[0,1,3],[0,1,2,3],[0,2]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.03062,0.08319,0.004818,False
701938,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.007572,0.028056,0.001542,False
701939,3,4,"[1,2,1]","[2,2,1,3]","[[0,2,3],[0,1,2,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.026063,0.118736,0.001901,False
701940,7,2,"[1,2,1,1,1,1,1]","[1,3]","[[0],[0,1],[0],[1],[1],[0,1],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.01787,0.053081,0.003099,False
701941,7,5,"[2,3,1,3,2,1,2]","[1,3,1,3,2]","[[1,2,3,4],[0,1,3,4],[0,1,2,3],[0,1,3],[1,2],[0,1,2,3,4],[0,1,2,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4]",0.473901,0.128588,0.007699,False
701942,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.008901,0.017209,0.000772,False
701943,5,5,"[2,3,2,2,2]","[2,1,2,2,1]","[[0,3],[0,1,2,3,4],[3,4],[1,4],[1,2,3,4]]",UNSAT,UNSAT,UNSAT,"[2, 3]",0.053987,0.068004,0.004468,False
701944,7,5,"[2,1,1,1,2,2,2]","[1,3,2,3,1]","[[0,1,2,3,4],[1,3],[0,1,2,3,4],[3],[0,1,2,3,4],[0,1,2,3,4],[0,1,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5, 6]",0.610578,0.089294,0.006087,False
701945,5,2,"[1,2,2,2,1]","[1,1]","[[1],[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.013835,0.045756,0.002629,False
701946,3,3,"[2,1,2]","[2,2,1]","[[1,2],[2],[1,2]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.012936,0.035234,0.002048,False
701947,5,5,"[2,1,3,1,1]","[3,3,3,2,3]","[[0,2,4],[2],[0,1,2,3],[0,3,4],[0,1,2,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.140246,0.045745,0.002685,False
701948,1,4,[1],"[2,1,1,1]",[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.005671,0.014491,0.000738,False
701949,5,2,"[2,1,1,1,1]","[2,3]","[[0,1],[0],[1],[1],[1]]",UNSAT,UNSAT,UNSAT,"[0, 2, 3, 4]",0.063074,0.130613,0.002391,False
701950,2,7,"[1,2]","[3,1,3,3,1,3,3]","[[4],[0,1,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.017825,0.024962,0.0015,False
701951,4,5,"[1,2,1,2]","[2,3,1,2,2]","[[0,1,2,3,4],[2,4],[0,1,2,3,4],[1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.065363,0.040092,0.002668,False
701952,1,4,[2],"[3,1,3,3]","[[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006033,0.019618,0.00106,False
701953,1,7,[1],"[1,2,2,2,2,2,3]","[[1,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.00851,0.017285,0.001007,False
701954,3,2,"[1,1,1]","[1,3]","[[1],[0,1],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.017896,0.029554,0.001594,False
701955,7,2,"[2,1,1,1,2,1,2]","[1,1]","[[0,1],[0,1],[1],[0],[0,1],[1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.016916,0.057263,0.002959,False
701956,3,7,"[1,1,1]","[1,2,3,1,2,1,1]","[[0,1,2,3,4,5,6],[0,1,2,4,5,6],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.040524,0.031895,0.002508,False
701957,6,3,"[1,2,1,1,2,1]","[1,3,2]","[[1],[0,1,2],[2],[0,1,2],[0,2],[1]]",UNSAT,UNSAT,UNSAT,"[1, 2, 4]",0.091282,0.055401,0.003572,False
701958,1,2,[1],"[3,1]",[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.00382,0.01177,0.000658,False
701959,5,2,"[1,1,1,2,1]","[2,3]","[[0],[0,1],[0,1],[0,1],[0]]",UNSAT,UNSAT,UNSAT,"[0, 3, 4]",0.04406,0.055742,0.003184,False
701960,1,2,[2],"[2,2]","[[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.003812,0.01478,0.000724,False
701961,3,3,"[3,1,1]","[2,3,2]","[[0,1,2],[2],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.021017,0.027896,0.00155,False
701962,5,3,"[1,1,3,2,1]","[3,3,3]","[[0],[0],[0,1,2],[0,1],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.073101,0.047604,0.002812,False
701963,5,4,"[1,3,1,1,1]","[1,2,1,2]","[[0,1,2,3],[0,1,3],[3],[0],[0,3]]",UNSAT,UNSAT,UNSAT,"[1, 3]",0.128043,0.065593,0.003937,False
701964,6,2,"[1,1,1,1,2,2]","[1,2]","[[0,1],[1],[1],[0],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[3, 4]",0.038334,0.046862,0.002758,False
701965,3,5,"[2,3,1]","[2,3,1,1,1]","[[1,4],[1,3,4],[4]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.033628,0.041387,0.002289,False
701966,4,7,"[2,3,1,1]","[3,2,3,1,3,2,1]","[[0,1,2,3,4,5,6],[0,4,6],[6],[1,5]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.057681,0.050998,0.003063,False
701967,6,7,"[3,2,3,1,1,3]","[1,2,2,2,3,3,2]","[[0,1,5],[0,1,2,3,4,5,6],[0,1,2,4,5,6],[1,3,4],[0,3,4],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.391831,0.076431,0.004434,False
701968,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006735,0.015512,0.000747,False
701969,7,3,"[3,1,1,1,3,1,1]","[1,3,1]","[[0,1,2],[1],[0,1,2],[0,1,2],[0,1,2],[0,1],[1]]",UNSAT,UNSAT,UNSAT,"[0, 4]",0.030385,0.065806,0.004096,False
701970,5,4,"[1,2,2,1,1]","[2,3,3,2]","[[0],[0,2,3],[0,3],[1,2,3],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.115842,0.050463,0.002674,False
701971,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.02392,0.033247,0.001708,False
701972,1,3,[1],"[2,2,3]",[[1]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.004545,0.014192,0.000681,False
701973,5,4,"[2,1,1,3,3]","[3,2,3,2]","[[0,1,3],[2],[0],[0,1,3],[0,1,3]]",UNSAT,UNSAT,UNSAT,"[0, 3, 4]",0.075226,0.061135,0.003344,False
701974,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.109257,0.033475,0.001626,False
701975,4,5,"[1,2,1,2]","[2,2,2,3,2]","[[3],[0,2,3],[0,1,2,4],[1,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.066254,0.035981,0.002159,False
701976,1,4,[2],"[3,3,2,1]","[[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005229,0.017338,0.001007,False
701977,6,5,"[3,3,2,2,2,2]","[2,3,2,1,1]","[[0,1,2,3,4],[0,1,2,4],[0,1,2,3,4],[0,2,3,4],[1,2,3,4],[0,1,2,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.196565,0.092112,0.005913,False
701978,4,2,"[1,1,1,1]","[3,3]","[[0,1],[1],[0],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.034915,0.026454,0.001289,False
701979,1,3,[1],"[2,2,1]",[[2]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.004409,0.012634,0.000659,False
701980,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.012722,0.019731,0.000941,False
701981,6,3,"[1,1,2,1,1,1]","[3,1,2]","[[2],[2],[0,2],[1],[0,1],[2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.062299,0.050257,0.002613,False
701982,4,3,"[1,2,1,2]","[1,2,2]","[[1],[1,2],[2],[0,2]]",UNSAT,UNSAT,UNSAT,"[1, 2, 3]",0.041156,0.041349,0.002346,False
701983,5,3,"[1,1,1,1,2]","[2,3,1]","[[0,1],[0,1],[2],[0,1,2],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.095922,0.050127,0.002394,False
701984,5,4,"[3,2,1,2,2]","[3,3,1,3]","[[0,1,2],[2,3],[2],[0,1,3],[0,1,2,3]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.021545,0.05677,0.003244,False
701985,7,5,"[1,1,1,1,1,1,3]","[1,1,1,1,3]","[[1,2,3],[1],[2],[0,1,3,4],[1,2],[0],[1,2,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 6]",0.138419,0.178529,0.005481,False
701986,6,6,"[1,3,3,1,1,1]","[3,2,3,1,1,1]","[[0,1,2,3,4,5],[0,1,3,4,5],[0,1,2,3,4,5],[1,2,3,4],[0,1,2,3,4,5],[2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.33973,0.067513,0.00467,False
701987,1,4,[1],"[3,1,2,2]","[[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.00521,0.013866,0.000725,False
701988,5,5,"[2,1,1,1,2]","[3,1,2,2,3]","[[0,1,2,3,4],[2,3],[1,2,4],[0],[1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.161947,0.047013,0.002627,False
701989,3,2,"[1,1,1]","[3,1]","[[1],[1],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.010522,0.02913,0.001575,False
701990,4,7,"[2,1,1,1]","[3,1,1,1,1,2,2]","[[0,1,3,4,5,6],[0,1,2,3,4,5],[0,3,6],[2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.090054,0.039639,0.00288,False
701991,2,5,"[1,1]","[1,3,2,3,2]","[[0,1,3,4],[4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.014987,0.020693,0.001286,False
701992,2,5,"[3,2]","[2,1,1,2,3]","[[0,2,3,4],[2,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.014718,0.03628,0.002004,False
701993,7,7,"[1,2,1,3,1,3,1]","[2,3,1,1,3,1,3]","[[0,1,2,3,4,5],[3,4,5,6],[2,5],[2,3,4,5],[1,2,3,4,5,6],[1,3,4,6],[5]]",UNSAT,UNSAT,UNSAT,"[2, 3, 6]",0.325374,0.104044,0.006287,False
701994,1,3,[1],"[1,3,2]","[[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.004904,0.015045,0.000835,False
701995,5,1,"[1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.040501,0.03947,0.001936,False
701996,3,4,"[3,1,1]","[1,3,1,3]","[[0,1,2,3],[0,2],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.026989,0.142989,0.002123,False
701997,3,7,"[1,3,1]","[1,2,3,2,2,2,2]","[[0,1,2,4],[0,1,2,3,4,5,6],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.042662,0.040631,0.002806,False
701998,5,6,"[1,1,2,3,1]","[2,2,3,2,2,1]","[[0,2,4,5],[4,5],[0,2,4,5],[0,1,2,3,4,5],[0,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.170906,0.0501,0.003182,False
701999,6,3,"[1,2,1,2,1,1]","[3,3,2]","[[0],[0,1,2],[0],[1,2],[1],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.20412,0.056028,0.002488,False
702000,5,2,"[1,1,1,2,1]","[3,2]","[[0],[0],[0],[0,1],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.057188,0.0425,0.002185,False
702001,1,7,[2],"[3,2,3,1,3,1,2]","[[4,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006965,0.01833,0.001008,False
702002,7,3,"[3,1,1,1,3,1,3]","[3,3,2]","[[0,1,2],[2],[0,1,2],[2],[0,1,2],[1],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 3]",0.083461,0.071309,0.003918,False
702003,3,5,"[1,2,2]","[3,2,1,2,1]","[[0,3,4],[0,1,2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.032037,0.033997,0.002097,False
702004,1,2,[1],"[3,2]",[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.003888,0.011719,0.000629,False
702005,5,5,"[1,2,1,2,1]","[2,2,3,3,3]","[[0,1,4],[0,1,2,3],[3],[1,2,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.141987,0.045333,0.002613,False
702006,6,7,"[3,2,3,3,2,1]","[3,2,1,3,1,3,3]","[[0,1,2,3,4,6],[0,2],[0,1,3,5,6],[0,1,4,6],[0,4],[0,1,2,3,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.405884,0.206334,0.006343,False
702007,5,5,"[3,1,3,3,1]","[3,1,2,3,2]","[[0,1,3,4],[0,1,3],[0,1,2,3,4],[0,1,2,3],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.140874,0.076916,0.004018,False
702008,3,5,"[1,1,1]","[3,3,2,1,3]","[[0,2,3,4],[0,1,3,4],[1,2,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.032845,0.028658,0.001823,False
702009,2,3,"[3,1]","[1,2,1]","[[0,1,2],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.010843,0.024504,0.00129,False
702010,3,7,"[1,1,3]","[2,1,2,2,1,2,1]","[[2,5],[4],[1,2,3,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.057351,0.03348,0.001999,False
702011,1,3,[1],"[1,2,1]",[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.004589,0.012572,0.000626,False
702012,2,7,"[1,2]","[1,1,1,3,2,1,3]","[[0,1,2,6],[1,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.018361,0.024729,0.00145,False
702013,5,6,"[2,2,1,1,2]","[3,1,3,3,3,3]","[[1,2,3,4],[0,1,2,3,4,5],[0],[4],[0,1,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.161691,0.048234,0.002887,False
702014,4,7,"[2,2,1,1]","[1,1,3,3,2,2,1]","[[0,1,3,4,5],[0,1,2,3,4,5,6],[1,3],[0,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.088933,0.045181,0.00284,False
702015,4,2,"[1,1,1,1]","[2,3]","[[0,1],[0],[0,1],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.03475,0.026745,0.001343,False
702016,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.008787,0.032487,0.001549,False
702017,7,3,"[1,1,1,2,1,1,1]","[3,2,2]","[[0,2],[1,2],[0,2],[0,2],[1],[1,2],[1]]",UNSAT,UNSAT,UNSAT,"[1, 3, 4, 5, 6]",0.35757,0.074808,0.003468,False
702018,4,4,"[1,2,3,2]","[1,1,3,1]","[[1,3],[0,1,2,3],[0,2,3],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.04185,0.055938,0.003228,False
702019,2,4,"[3,2]","[3,2,3,1]","[[0,1,3],[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.013404,0.026962,0.001384,False
702020,2,3,"[1,1]","[1,1,2]","[[1],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.010948,0.017338,0.001003,False
702021,1,3,[1],"[2,1,2]",[[1]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.004494,0.02901,0.000615,False
702022,5,6,"[1,3,1,1,2]","[1,3,2,2,3,1]","[[2,3,5],[0,2,5],[3,5],[0,1,2,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.165084,0.052365,0.003231,False
702023,4,2,"[1,1,1,1]","[1,2]","[[0],[0],[1],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.016871,0.034419,0.001808,False
702024,6,5,"[1,2,3,1,3,2]","[2,3,3,3,1]","[[1,2],[1,4],[0,2,4],[0,1,2,3,4],[0,3,4],[0,2,3,4]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.049661,0.088923,0.005128,False
702025,3,5,"[2,2,3]","[1,1,1,3,2]","[[0,3],[0,1,2,3],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.031373,0.053649,0.002774,False
702026,1,7,[1],"[1,2,3,1,3,3,3]","[[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.007156,0.019038,0.001379,False
702027,4,5,"[1,1,2,2]","[3,1,1,3,2]","[[0,2,4],[2,4],[0,1,4],[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.0664,0.047743,0.002609,False
702028,5,5,"[2,3,1,2,2]","[1,2,1,1,2]","[[0,1,4],[0,1,2,4],[1],[0,1,2,3,4],[0,1,2,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.113394,0.070924,0.004614,False
702029,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.00665,0.017737,0.000739,False
702030,2,3,"[2,2]","[1,2,3]","[[0,1,2],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.01012,0.124131,0.001575,False
702031,2,5,"[1,2]","[3,1,1,3,1]","[[3],[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.014604,0.021281,0.001179,False
702032,5,2,"[1,1,1,1,1]","[2,2]","[[0],[0],[1],[0],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 3]",0.037999,0.038147,0.001956,False
702033,1,2,[1],"[3,1]",[[1]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.004036,0.011949,0.000622,False
702034,3,5,"[3,1,2]","[1,3,3,3,3]","[[1,2,3],[2,3,4],[1,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.031596,0.033244,0.001822,False
702035,2,5,"[2,1]","[1,2,3,3,3]","[[1,4],[1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.014371,0.023568,0.001461,False
702036,7,5,"[1,1,1,2,2,3,1]","[1,3,2,2,1]","[[0,1,2,3,4],[0,1,2,3,4],[0,1,2,3,4],[0,1,2,3,4],[1,2,3],[1,2,3,4],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5]",0.577526,0.090201,0.007433,False
702037,3,1,"[1,1,1]",[2],"[[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.012756,0.029127,0.001607,False
702038,7,2,"[1,1,1,1,2,1,1]","[2,1]","[[0,1],[0,1],[0],[1],[0,1],[0],[0]]",UNSAT,UNSAT,UNSAT,"[3, 4]",0.047561,0.051587,0.003176,False
702039,3,4,"[2,1,3]","[2,1,3,1]","[[0,1,2,3],[1,2,3],[1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.026431,0.045619,0.002501,False
702040,3,6,"[2,2,1]","[3,3,1,3,1,2]","[[0,2,4],[0,1,2,4,5],[3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.035945,0.032314,0.001955,False
702041,1,4,[2],"[2,2,2,1]","[[2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005151,0.015882,0.00088,False
702042,4,7,"[2,1,2,1]","[1,3,1,3,2,1,2]","[[4,5],[5,6],[0,1,5],[6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.085718,0.036395,0.001944,False
702043,3,3,"[1,1,2]","[3,2,1]","[[2],[2],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.012539,0.125425,0.001934,False
702044,5,2,"[2,1,1,2,1]","[2,2]","[[0,1],[0,1],[1],[0,1],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 3]",0.036921,0.04546,0.002686,False
702045,3,5,"[1,1,1]","[2,3,3,3,3]","[[0],[0,2,3,4],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.032096,0.024813,0.001561,False
702046,6,2,"[2,1,2,1,1,2]","[2,2]","[[0,1],[0],[0,1],[1],[1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.046427,0.05114,0.002968,False
702047,4,6,"[1,1,1,2]","[2,1,1,1,3,2]","[[2,3],[0,1,2,3,4],[2],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.078023,0.047674,0.003155,False
702048,4,2,"[1,1,1,2]","[1,3]","[[0,1],[1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.034187,0.041586,0.002341,False
702049,2,2,"[1,1]","[3,2]","[[0],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.020938,0.01867,0.000971,False
702050,7,5,"[1,1,2,1,2,3,1]","[2,2,3,1,2]","[[0,1,3,4],[0,1,4],[1,2,4],[3],[0,1,3],[0,2,3,4],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5]",0.563083,0.101726,0.008123,False
702051,1,4,[1],"[1,3,3,1]",[[3]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.011309,0.016106,0.000816,False
