seed,boxes,resources,demands,capacities,reachable,exhaustive_result,flow_result,exhaustive_subset,exhaustive_ms,flow_ms,mismatch
500321,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.054167000,0.049231000,False
500322,7,3,"[1,1,1,1,1,2,2]","[2,1,2]","[[1,2],[1],[2],[0,2],[1,2],[0,1],[0,1,2]]",UNSAT,UNSAT,"[1,5]",0.041964000,0.055136000,False
500323,6,6,"[1,3,3,1,3,1]","[3,3,3,3,1,3]","[[3],[0,1,2,4,5],[1,2,4,5],[0],[0,1,2,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.297479000,0.055255000,False
500324,1,6,[2],"[3,3,2,2,3,3]","[[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.005805000,0.018858000,False
500325,6,6,"[1,1,2,2,3,3]","[2,1,2,2,1,2]","[[0,1,2,4,5],[1,2,3,4,5],[0,2,4,5],[0,1,2,3,4],[0,1,2,4],[0,1,2,3]]",UNSAT,UNSAT,"[2,3,4,5]",0.274408000,0.116626000,False
500326,1,7,[1],"[1,2,1,3,2,2,1]","[[0,2,3,4,5,6]]",FEASIBLE,FEASIBLE,null,0.006669000,0.017280000,False
500327,2,4,"[2,2]","[3,2,2,2]","[[0,1,2,3],[0,3]]",FEASIBLE,FEASIBLE,null,0.010975000,0.022443000,False
500328,5,4,"[3,1,2,3,3]","[2,2,1,3]","[[0,1,2,3],[0,1,2,3],[1,2,3],[0,1,2,3],[1,2,3]]",UNSAT,UNSAT,"[0,2,4]",0.063194000,0.061109000,False
500329,4,2,"[1,1,1,1]","[3,2]","[[1],[0],[1],[0]]",FEASIBLE,FEASIBLE,null,0.030650000,0.021700000,False
500330,5,5,"[1,1,2,1,1]","[2,1,2,2,3]","[[0,1,2,3,4],[1,2,3,4],[0,2,3],[1,2,3],[0,3,4]]",FEASIBLE,FEASIBLE,null,0.124097000,0.039251000,False
500331,1,3,[2],"[2,1,2]","[[0,2]]",FEASIBLE,FEASIBLE,null,0.003995000,0.013896000,False
500332,2,2,"[1,1]","[2,2]","[[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.007620000,0.015145000,False
500333,7,7,"[3,2,3,1,1,1,2]","[1,1,3,3,3,2,1]","[[0,1,2,3,4,5],[0,1,2,4,5,6],[0,1,2,3,5],[0,1,2],[1,2,5,6],[0,1],[1,3]]",FEASIBLE,FEASIBLE,null,0.752252000,0.196473000,False
500334,1,7,[3],"[3,3,1,3,1,2,3]","[[0,1,3,4,5,6]]",FEASIBLE,FEASIBLE,null,0.006328000,0.020674000,False
500335,3,1,"[1,1,1]",[2],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.010487000,0.025069000,False
500336,6,2,"[1,1,1,1,1,1]","[3,2]","[[1],[0,1],[0,1],[0],[0],[0,1]]",UNSAT,UNSAT,"[0,1,2,3,4,5]",0.124123000,0.044366000,False
500337,7,4,"[1,1,2,2,1,1,1]","[3,1,2,2]","[[1,2,3],[1,2],[0,2],[0,3],[0,2],[0,1,3],[3]]",UNSAT,UNSAT,"[0,1,2,3,4,5,6]",0.430319000,0.058431000,False
500338,7,6,"[1,1,2,1,1,3,1]","[1,3,1,2,1,3]","[[4],[0,2,3,4],[1,2,3,5],[1,2,3,4,5],[5],[0,1,2,4,5],[5]]",FEASIBLE,FEASIBLE,null,0.661122000,0.067308000,False
500339,4,6,"[1,2,2,2]","[3,3,1,2,1,2]","[[1,2,4,5],[1,3,5],[1,3,4],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.068823000,0.038971000,False
500340,1,6,[3],"[3,2,1,1,2,2]","[[0,2,3,5]]",FEASIBLE,FEASIBLE,null,0.005977000,0.019121000,False
500341,4,6,"[1,2,2,2]","[2,1,1,1,1,2]","[[0,1],[0,1,2,3,4,5],[0,1,2,3,4],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.066477000,0.053460000,False
500342,7,3,"[1,3,2,2,1,1,1]","[2,2,3]","[[2],[0,1,2],[0,1,2],[1,2],[0,1,2],[2],[1,2]]",UNSAT,UNSAT,"[0,1,2,3]",0.160837000,0.062831000,False
500343,6,6,"[1,1,1,3,2,2]","[3,1,3,1,3,3]","[[0],[2,3,5],[1],[0,2,5],[0,1,2,3,4,5],[3,4]]",FEASIBLE,FEASIBLE,null,0.295032000,0.049842000,False
500344,1,4,[1],"[2,2,3,3]",[[0]],FEASIBLE,FEASIBLE,null,0.004707000,0.103759000,False
500345,6,2,"[2,1,2,1,1,1]","[3,1]","[[0,1],[1],[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1]",0.014102000,0.057008000,False
500346,2,3,"[1,2]","[3,3,1]","[[0,1],[0,2]]",FEASIBLE,FEASIBLE,null,0.009734000,0.019092000,False
500347,7,7,"[3,1,1,2,3,2,3]","[3,2,3,2,1,2,3]","[[1,2,4,5,6],[4],[3],[1,2,5],[0,1,3,4,5,6],[0,1,2,3,4,5,6],[0,2,3,4,5,6]]",FEASIBLE,FEASIBLE,null,0.809574000,0.113439000,False
500348,7,6,"[1,2,1,2,2,1,1]","[3,3,3,3,2,3]","[[0],[0,1,2,3,4,5],[0,1,2,3,4],[0,1,2,4,5],[0,2,3,4],[0,1,5],[3]]",FEASIBLE,FEASIBLE,null,0.608134000,0.053124000,False
500349,3,2,"[1,2,1]","[3,1]","[[1],[0,1],[0]]",UNSAT,UNSAT,"[0,1]",0.008996000,0.028833000,False
500350,3,2,"[1,1,1]","[1,3]","[[0,1],[0,1],[0]]",FEASIBLE,FEASIBLE,null,0.073460000,0.047853000,False
500351,4,3,"[2,2,1,1]","[2,1,2]","[[0,1],[0,1],[1],[0,2]]",UNSAT,UNSAT,"[0,1]",0.016845000,0.048862000,False
500352,7,5,"[3,1,2,1,1,1,2]","[2,2,1,3,1]","[[0,2,4],[1],[0,2,3,4],[4],[0,1,2,3,4],[3],[1,2,3,4]]",UNSAT,UNSAT,"[0,3]",0.043528000,0.084425000,False
500353,2,7,"[3,1]","[1,1,1,1,1,1,1]","[[0,1,2,3,4,5,6],[1,3,5]]",FEASIBLE,FEASIBLE,null,0.020267000,0.033768000,False
500354,4,5,"[1,1,2,3]","[3,1,3,2,1]","[[3],[0,1,2,3,4],[2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.059355000,0.036773000,False
500355,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.006987000,0.035401000,False
500356,5,4,"[3,1,2,3,3]","[3,3,1,2]","[[0,1,2,3],[0],[0,1,2,3],[0,1,3],[1,2,3]]",UNSAT,UNSAT,"[0,3,4]",0.066447000,0.167506000,False
500357,5,2,"[1,1,2,1,1]","[2,3]","[[0,1],[1],[0,1],[0,1],[0]]",UNSAT,UNSAT,"[0,1,2,3,4]",0.062620000,0.039957000,False
500358,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.010020000,0.034353000,False
500359,1,6,[1],"[1,2,1,1,3,3]",[[2]],FEASIBLE,FEASIBLE,null,0.005676000,0.012905000,False
500360,1,5,[1],"[2,3,1,1,2]",[[0]],FEASIBLE,FEASIBLE,null,0.004822000,0.011845000,False
500361,7,1,"[1,1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.076403000,0.057607000,False
500362,7,5,"[2,1,3,3,1,1,2]","[1,1,1,2,2]","[[1,2],[0,1,3],[1,2,3,4],[0,1,2,3,4],[0,4],[3],[0,4]]",UNSAT,UNSAT,"[0,2]",0.063530000,0.066700000,False
500363,1,3,[1],"[2,2,2]","[[0,2]]",FEASIBLE,FEASIBLE,null,0.004001000,0.011861000,False
500364,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,null,0.002709000,0.009541000,False
500365,5,6,"[1,1,1,2,2]","[3,3,1,1,3,3]","[[0,2,4],[1],[0,2,3,4,5],[0,2,3,4,5],[0,1]]",FEASIBLE,FEASIBLE,null,0.138344000,0.047577000,False
500366,2,7,"[1,1]","[2,2,3,2,3,2,2]","[[3,4],[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.015974000,0.018947000,False
500367,3,6,"[2,1,3]","[2,1,2,3,1,2]","[[0,2,5],[0,1,2,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.031022000,0.032830000,False
500368,5,1,"[1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.033172000,0.032059000,False
500369,1,5,[3],"[2,1,3,2,2]","[[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.005069000,0.018736000,False
500370,1,7,[1],"[3,1,2,3,1,3,1]","[[1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.006122000,0.015520000,False
500371,6,3,"[2,1,3,1,1,1]","[3,3,2]","[[0,1,2],[0],[0,1,2],[0],[0,2],[1,2]]",UNSAT,UNSAT,"[0,1,2,3,4]",0.142069000,0.133852000,False
500372,3,3,"[1,1,2]","[1,3,3]","[[1],[2],[0,2]]",FEASIBLE,FEASIBLE,null,0.019060000,0.020869000,False
500373,3,5,"[2,1,3]","[1,2,3,2,2]","[[0,2,3,4],[1,3],[1,3,4]]",FEASIBLE,FEASIBLE,null,0.026892000,0.027820000,False
500374,4,4,"[2,1,3,1]","[2,3,1,3]","[[0,1,2,3],[0,1,2,3],[0,1,2,3],[0,3]]",FEASIBLE,FEASIBLE,null,0.047229000,0.035414000,False
500375,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,null,0.002676000,0.009938000,False
500376,4,5,"[1,1,2,2]","[3,3,2,3,1]","[[0,1,2,3],[0,2],[0,1,3,4],[3,4]]",FEASIBLE,FEASIBLE,null,0.056282000,0.031446000,False
500377,7,2,"[1,1,1,2,1,2,2]","[1,1]","[[0],[0,1],[1],[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,3]",0.018246000,0.045859000,False
500378,7,3,"[1,2,3,1,1,2,1]","[3,3,2]","[[0],[1,2],[0,1,2],[0],[0],[1,2],[0,1,2]]",UNSAT,UNSAT,"[1,2,5]",0.108373000,0.068444000,False
500379,4,6,"[1,1,3,1]","[1,2,1,3,1,3]","[[3,4,5],[1,2],[1,3,5],[0,1,2,4,5]]",FEASIBLE,FEASIBLE,null,0.065345000,0.032054000,False
500380,7,4,"[2,2,1,3,1,1,1]","[2,3,1,3]","[[0,1],[0,2],[2],[0,1,2,3],[2,3],[0,1,2,3],[0,1,2]]",UNSAT,UNSAT,"[1,2]",0.041007000,0.079590000,False
500381,3,3,"[1,2,2]","[2,3,3]","[[0,1,2],[0,1,2],[0,2]]",FEASIBLE,FEASIBLE,null,0.018387000,0.031786000,False
500382,3,4,"[2,1,1]","[2,3,1,3]","[[0,1,3],[3],[2]]",FEASIBLE,FEASIBLE,null,0.021669000,0.021416000,False
500383,4,6,"[2,2,3,2]","[1,3,2,3,3,1]","[[0,1,2,3,5],[0,1,2,3,4],[0,2,3],[0,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.067149000,0.059472000,False
500384,6,6,"[2,2,2,1,3,1]","[1,3,3,1,2,2]","[[1,2,4,5],[1,3,4],[0,1,2,5],[1],[0,1,2,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.294363000,0.158040000,False
500385,6,6,"[1,1,2,1,1,1]","[3,2,2,1,1,3]","[[0,1,2,3,4,5],[1,2],[0,4],[0,1,2,3,4],[5],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.294279000,0.042440000,False
500386,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005867000,0.013668000,False
500387,7,2,"[1,1,1,1,1,1,1]","[2,3]","[[0],[0,1],[0,1],[0],[0],[1],[0]]",UNSAT,UNSAT,"[0,3,4]",0.067738000,0.057209000,False
500388,3,2,"[1,2,1]","[1,3]","[[0,1],[0,1],[0]]",UNSAT,UNSAT,"[1,2]",0.012363000,0.040732000,False
500389,3,4,"[2,3,1]","[3,2,1,2]","[[0,3],[0,1,2,3],[1,2,3]]",FEASIBLE,FEASIBLE,null,0.039804000,0.029561000,False
500390,7,5,"[1,2,1,1,3,3,2]","[3,2,2,3,2]","[[0,1,2,4],[0,2,3,4],[0,1,3,4],[0,1,2,3],[0,1,2,3,4],[0,1,2,3,4],[0,1,2]]",UNSAT,UNSAT,"[0,1,2,3,4,5,6]",0.518095000,0.118630000,False
500391,6,4,"[1,3,1,3,3,1]","[2,1,2,2]","[[0,1,2,3],[0,1,2],[0,1,2,3],[0,1,2,3],[0,1,3],[3]]",UNSAT,UNSAT,"[1,4]",0.041879000,0.062335000,False
500392,4,7,"[2,1,1,2]","[2,2,2,2,2,2,3]","[[0,1,2,3,5,6],[0,1,3,6],[1,2],[1,6]]",FEASIBLE,FEASIBLE,null,0.075193000,0.043418000,False
500393,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.006741000,0.023969000,False
500394,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.008161000,0.028433000,False
500395,3,5,"[2,3,2]","[2,2,3,1,2]","[[0,1,4],[0,1,2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.027806000,0.035149000,False
500396,3,2,"[1,2,1]","[3,1]","[[0],[0,1],[1]]",UNSAT,UNSAT,"[1,2]",0.012579000,0.115312000,False
500397,6,1,"[1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.027664000,0.035551000,False
500398,7,7,"[1,2,1,2,3,2,1]","[1,1,1,1,1,1,3]","[[1,2],[0,1,3,5],[0,3,4,5,6],[0,1,2,3,4,5,6],[1,2,5,6],[1,3,5,6],[3,4,5]]",UNSAT,UNSAT,"[0,1,4,5]",0.376524000,0.116498000,False
500399,2,3,"[2,1]","[3,1,3]","[[0,1,2],[0,2]]",FEASIBLE,FEASIBLE,null,0.009417000,0.018942000,False
500400,3,1,"[1,1,1]",[2],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.016749000,0.042432000,False
500401,2,3,"[1,2]","[3,2,2]","[[2],[0,2]]",FEASIBLE,FEASIBLE,null,0.009759000,0.019425000,False
500402,4,3,"[1,1,1,1]","[2,1,3]","[[2],[1],[0,1,2],[1,2]]",FEASIBLE,FEASIBLE,null,0.040314000,0.028313000,False
500403,7,5,"[2,2,2,3,2,2,2]","[2,3,2,2,3]","[[0,2],[0,1,2,3,4],[0,2,3,4],[1,2,4],[0,2,3,4],[2,3,4],[0,1]]",UNSAT,UNSAT,"[0,2,3,4,5]",0.445556000,0.082327000,False
500404,1,3,[2],"[2,1,1]","[[1,2]]",FEASIBLE,FEASIBLE,null,0.004171000,0.014491000,False
500405,2,3,"[1,1]","[1,3,1]","[[0,1,2],[1]]",FEASIBLE,FEASIBLE,null,0.009455000,0.016736000,False
500406,2,6,"[1,1]","[3,3,2,1,3,2]","[[0,4],[0,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.014305000,0.019923000,False
500407,1,4,[1],"[1,1,1,2]",[[0]],FEASIBLE,FEASIBLE,null,0.004501000,0.012035000,False
500408,6,4,"[1,1,2,1,3,1]","[2,3,2,3]","[[1],[0,2,3],[0,1],[0],[0,1,2,3],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.210646000,0.060041000,False
500409,2,5,"[2,3]","[3,1,3,3,1]","[[0,2,3,4],[0,3,4]]",FEASIBLE,FEASIBLE,null,0.012853000,0.027412000,False
500410,7,4,"[3,1,2,1,1,2,3]","[1,1,2,1]","[[0,2,3],[0],[0,1,2,3],[1],[1,3],[0,1,2,3],[0,1,2]]",UNSAT,UNSAT,"[0,1]",0.024441000,0.180321000,False
500411,4,3,"[2,1,2,1]","[1,3,2]","[[0,1,2],[0,1,2],[0,1,2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.039202000,0.034686000,False
500412,2,3,"[2,3]","[2,3,1]","[[0,1,2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.009274000,0.024058000,False
500413,3,4,"[1,2,1]","[2,3,1,1]","[[0,1],[0,1,2,3],[0,2,3]]",FEASIBLE,FEASIBLE,null,0.023579000,0.026808000,False
500414,3,6,"[2,1,2]","[2,1,1,1,2,1]","[[0,1],[1],[0,1,2,3]]",UNSAT,UNSAT,"[0,1]",0.017960000,0.036748000,False
500415,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,null,0.011037000,0.017927000,False
500416,1,6,[1],"[1,2,3,3,2,2]","[[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.005958000,0.016056000,False
500417,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.021194000,0.030580000,False
500418,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,null,0.002883000,0.010039000,False
500419,4,3,"[2,1,1,1]","[2,1,2]","[[0,2],[1],[0,1,2],[0,1]]",FEASIBLE,FEASIBLE,null,0.039197000,0.036190000,False
500420,5,4,"[1,1,1,2,3]","[3,2,2,1]","[[3],[1],[1,3],[1,2],[0,1,2,3]]",UNSAT,UNSAT,"[0,1,2,3]",0.080928000,0.046842000,False
500421,4,6,"[2,3,3,2]","[1,1,2,3,2,2]","[[0,1,2,3,4,5],[0,1,2,4,5],[2,3,4],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.067149000,0.049573000,False
500422,4,4,"[3,1,3,1]","[3,1,1,2]","[[0,1,2],[2],[0,1,2,3],[1]]",UNSAT,UNSAT,"[0,1]",0.015835000,0.042658000,False
500423,1,3,[2],"[3,1,3]","[[1,2]]",FEASIBLE,FEASIBLE,null,0.004207000,0.014253000,False
500424,6,2,"[1,1,1,2,1,1]","[1,1]","[[0,1],[1],[0,1],[0,1],[0],[0]]",UNSAT,UNSAT,"[0,3]",0.017182000,0.040843000,False
500425,4,3,"[1,3,1,1]","[2,2,1]","[[2],[0,1,2],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.013198000,0.036158000,False
500426,1,7,[1],"[3,3,1,3,2,3,2]","[[1,4]]",FEASIBLE,FEASIBLE,null,0.006171000,0.117074000,False
500427,5,5,"[3,3,1,3,3]","[1,2,3,1,1]","[[0,2,4],[0,1,2,3,4],[2],[0,1,2,3,4],[2,3,4]]",UNSAT,UNSAT,"[0,4]",0.033571000,0.064557000,False
500428,3,7,"[2,3,2]","[1,1,1,3,2,2,3]","[[0,1,2,6],[0,3,5,6],[5,6]]",FEASIBLE,FEASIBLE,null,0.036918000,0.036083000,False
500429,7,5,"[2,2,1,3,1,1,3]","[3,1,3,3,3]","[[0,1,3,4],[0,1,2,3,4],[0,1,3,4],[0,1,2,3],[0,2,4],[0,2,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.514175000,0.081889000,False
500430,1,4,[1],"[3,2,2,2]","[[0,2,3]]",FEASIBLE,FEASIBLE,null,0.004624000,0.013031000,False
500431,1,4,[2],"[3,3,1,3]","[[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.004340000,0.015288000,False
500432,4,4,"[2,1,2,3]","[3,2,2,2]","[[0,3],[1,2],[0,1,3],[1,2,3]]",FEASIBLE,FEASIBLE,null,0.048328000,0.042155000,False
500433,6,5,"[1,3,1,1,3,2]","[2,3,3,3,2]","[[4],[0,1,2,3,4],[1],[1,2,3,4],[0,1,2,3,4],[1,2]]",FEASIBLE,FEASIBLE,null,0.247975000,0.060534000,False
500434,2,5,"[2,3]","[3,1,1,2,1]","[[0,2,3,4],[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.012319000,0.026484000,False
500435,7,7,"[2,2,2,1,3,3,1]","[3,1,3,2,1,3,3]","[[0,1,3,4,5,6],[0,5],[0,1,2,4,5,6],[0,1,3,5],[0,1,2,3,4,5,6],[0,1,2,3,4,5],[3]]",FEASIBLE,FEASIBLE,null,0.724528000,0.091301000,False
500436,7,6,"[3,1,1,1,1,3,2]","[3,3,3,2,1,1]","[[1,2,3,4,5],[4,5],[2,3,4,5],[0,1,3,5],[1],[0,1,2,3],[0,4,5]]",FEASIBLE,FEASIBLE,null,0.623345000,0.056254000,False
500437,7,5,"[3,3,1,1,2,1,3]","[1,1,2,3,3]","[[0,1,2,3,4],[1,2,3,4],[3],[0],[0,2,3],[1,2,3,4],[1,2,3,4]]",UNSAT,UNSAT,"[0,1,4,6]",0.266983000,0.074144000,False
500438,6,1,"[1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.026145000,0.034448000,False
500439,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,null,0.002783000,0.009892000,False
500440,1,5,[1],"[2,1,2,2,3]",[[1]],FEASIBLE,FEASIBLE,null,0.004957000,0.011369000,False
500441,7,4,"[2,2,2,1,1,3,2]","[3,1,3,3]","[[0,2],[0,1,2,3],[0,1,2],[2],[3],[0,1,2,3],[2,3]]",UNSAT,UNSAT,"[0,1,2,3,5]",0.333338000,0.080310000,False
500442,2,4,"[1,3]","[1,2,3,3]","[[2],[1,2,3]]",FEASIBLE,FEASIBLE,null,0.010634000,0.020653000,False
500443,1,3,[2],"[1,3,3]","[[0,2]]",FEASIBLE,FEASIBLE,null,0.003834000,0.013170000,False
500444,4,6,"[1,2,3,1]","[3,3,1,2,2,1]","[[0,1,2,3,4,5],[0,1,2,3,4,5],[0,1,2,3,4,5],[0,1,3,4]]",FEASIBLE,FEASIBLE,null,0.064915000,0.039676000,False
500445,1,4,[3],"[3,3,2,1]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.004335000,0.016623000,False
500446,7,2,"[1,1,2,1,1,1,2]","[1,2]","[[1],[0,1],[0,1],[1],[1],[0,1],[0,1]]",UNSAT,UNSAT,"[2,6]",0.038847000,0.055558000,False
500447,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.006547000,0.027694000,False
500448,1,7,[2],"[3,3,2,1,3,3,3]","[[1,4,5,6]]",FEASIBLE,FEASIBLE,null,0.006114000,0.017147000,False
500449,1,6,[1],"[1,2,3,1,3,3]","[[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.005499000,0.014338000,False
500450,7,5,"[3,2,1,1,3,1,1]","[3,3,2,3,1]","[[0,1,2,3],[0,1,2,3],[0,1,2,3,4],[0,1,4],[0,1,3],[0,1,2,4],[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.526837000,0.158805000,False
500451,7,4,"[1,3,2,2,2,1,2]","[2,2,1,1]","[[0,1,3],[0,1,2,3],[1,2,3],[0,1,2],[0,1,2,3],[0],[0,1,3]]",UNSAT,UNSAT,"[1,2,3]",0.132417000,0.065427000,False
500452,3,4,"[1,1,1]","[2,1,1,2]","[[1,2,3],[0,1,2,3],[1,2]]",FEASIBLE,FEASIBLE,null,0.022738000,0.036705000,False
500453,4,5,"[1,2,2,2]","[1,3,3,1,3]","[[3],[1,3,4],[0,1,2,3,4],[1,2,4]]",FEASIBLE,FEASIBLE,null,0.056698000,0.035091000,False
500454,7,3,"[1,1,1,1,1,2,1]","[2,2,2]","[[2],[1],[0],[0,1,2],[0,1,2],[1,2],[0,2]]",UNSAT,UNSAT,"[0,1,2,3,4,5]",0.312177000,0.052149000,False
500455,3,6,"[3,2,2]","[2,3,2,2,1,3]","[[0,1,2,3,4,5],[0,1,2,3,4,5],[0,1,2,3,5]]",FEASIBLE,FEASIBLE,null,0.030388000,0.035228000,False
500456,2,2,"[1,1]","[2,1]","[[1],[0]]",FEASIBLE,FEASIBLE,null,0.007425000,0.014027000,False
500457,7,1,"[1,1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.035169000,0.041098000,False
500458,4,3,"[3,1,1,2]","[3,2,2]","[[0,1,2],[1,2],[1],[0,1,2]]",UNSAT,UNSAT,"[0,1,2,3]",0.038614000,0.040873000,False
500459,1,3,[1],"[3,3,1]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.004151000,0.012005000,False
500460,1,6,[1],"[3,2,1,2,3,3]",[[3]],FEASIBLE,FEASIBLE,null,0.005308000,0.011397000,False
500461,7,2,"[2,1,2,1,1,1,2]","[2,2]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0],[0,1]]",UNSAT,UNSAT,"[0,1,2]",0.049725000,0.050684000,False
500462,5,5,"[3,3,3,1,1]","[3,2,2,3,3]","[[0,1,2,4],[1,2,3],[0,1,4],[1],[0]]",UNSAT,UNSAT,"[1,2,3]",0.080474000,0.062172000,False
500463,2,2,"[1,1]","[3,2]","[[0],[1]]",FEASIBLE,FEASIBLE,null,0.007285000,0.014091000,False
500464,3,3,"[2,2,1]","[3,1,1]","[[0,1,2],[0,2],[1]]",UNSAT,UNSAT,"[0,1,2]",0.018562000,0.121530000,False
500465,2,2,"[1,2]","[1,1]","[[1],[0,1]]",UNSAT,UNSAT,"[0,1]",0.017725000,0.024548000,False
500466,1,3,[1],"[1,3,1]",[[1]],FEASIBLE,FEASIBLE,null,0.003894000,0.010854000,False
500467,7,2,"[2,1,2,1,1,1,1]","[2,2]","[[0,1],[0],[0,1],[1],[0],[1],[0]]",UNSAT,UNSAT,"[0,1,2]",0.050057000,0.044663000,False
500468,5,7,"[3,1,3,1,3]","[2,3,1,3,2,1,1]","[[0,1,3,6],[1,2,3,4,5,6],[0,2,5,6],[3],[1,2,5]]",UNSAT,UNSAT,"[2,4]",0.066503000,0.067516000,False
500469,4,6,"[1,2,2,3]","[2,2,2,3,2,2]","[[0,1,2,3,4,5],[0,2,3,4],[1,2,3,4],[0,3,4,5]]",FEASIBLE,FEASIBLE,null,0.064815000,0.040332000,False
500470,3,7,"[2,3,1]","[1,2,2,3,1,1,1]","[[1,3,5,6],[0,3,6],[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.035258000,0.031368000,False
500471,4,5,"[2,3,1,1]","[1,2,2,2,2]","[[0,2,3,4],[0,1,2,3,4],[1,2,3,4],[0]]",FEASIBLE,FEASIBLE,null,0.055766000,0.045043000,False
500472,6,7,"[1,1,1,2,3,2]","[3,1,3,1,2,2,3]","[[0,1,3,6],[2,6],[4],[0,1,2,5,6],[2,4,6],[3,4]]",UNSAT,UNSAT,"[2,4,5]",0.196314000,0.056993000,False
500473,5,7,"[1,2,3,1,3]","[3,3,2,1,3,1,2]","[[0,2,4],[0,1,2,3,4,5,6],[0,3,4],[4,6],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,null,0.156085000,0.048048000,False
500474,6,3,"[2,2,1,2,1,1]","[2,2,2]","[[0,1],[1,2],[0],[0,2],[0],[0,1,2]]",UNSAT,UNSAT,"[0,2,3]",0.061780000,0.048830000,False
500475,2,2,"[1,1]","[1,1]","[[0,1],[0]]",FEASIBLE,FEASIBLE,null,0.007123000,0.020108000,False
500476,3,6,"[1,2,2]","[1,1,2,3,2,3]","[[0,1,2,3,4],[0,1,2,3,4,5],[0,2,4]]",FEASIBLE,FEASIBLE,null,0.030511000,0.131940000,False
500477,6,3,"[1,1,2,1,1,1]","[1,3,1]","[[2],[1],[1,2],[0],[0,1,2],[2]]",UNSAT,UNSAT,"[0,2]",0.019545000,0.040572000,False
