run_order,instance,family,scale,variant,noise_percent,variables,clauses,cnf_sha256,expected_result,repetition,timeout_seconds,solver,solver_version,binary_sha256,seed,runtime_ms,status,timed_out,exit_code,peak_rss_kb,conflicts,decisions,propagations,raw_log,benefit_gate_decision,benefit_gate_ms,benefit_gate_reason,boxes_found,fallback_cdcl_ms,fallback_exit_code,fallback_status,fallback_timed_out,fallback_used,final_result,flow_edges,flow_ms,flow_nodes,gate_decision,gate_ms,gate_reason,gate_signals,maximum_flow,recovery_ms,recovery_reason,recovery_status,registry_ms,registry_reason,registry_status,resources_found,structural_result,total_demand,total_lkk_hybrid_ms,witness_file,witness_valid,total_lkk_end_to_end_ms
74,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,0,657,1134,d0c30ee9db160cd8909edf36e5530ff51a3f890d47498130ca08413f55adedd4,UNSATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,1,168.338003,UNSATISFIABLE,False,20,2464,7539,21634,265025,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00074__009_hidden_pigeonhole_visible_noise0_scale9_noise0__kissat__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,0,657,1134,d0c30ee9db160cd8909edf36e5530ff51a3f890d47498130ca08413f55adedd4,UNSATISFIABLE,1,5.0,lkk_hybrid,,,1,469.245815,UNSATISFIABLE,False,0,22924,,,,results/phase3/20260816Tphase3candidate02Z/logs/measurements/hybrid/00075__009_hidden_pigeonhole_visible_noise0_scale9_noise0__lkk_hybrid__seed1__rep1.log,RUN_LKK,0.010192,"deterministic_accept(signal_count=1629,clauses=1134)",9,0.0,,NOT_RUN,False,False,UNSATISFIABLE,89,0.282099,19,RUN_LKK,5.376377,monotone_cardinality_signal,"{""estimated_resolution_pairs"":2745,""mirror_pairs"":540,""mixed_clauses"":585,""monotone_negative_clauses"":540,""monotone_positive_clauses"":9}",8,10.202495,fixed_point,COMPLETE,237.485225,sound_exact_r_and_capacity_families,COMPLETE,8,UNSAT,9,324.882492,/work/results/phase3/20260816Tphase3candidate02Z/logs/measurements/witnesses/00075__009_hidden_pigeonhole_visible_noise0_scale9_noise0__lkk_hybrid__seed1__rep1.witness.json,True,469.245815
76,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,0,657,1134,d0c30ee9db160cd8909edf36e5530ff51a3f890d47498130ca08413f55adedd4,UNSATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,2,168.748299,UNSATISFIABLE,False,20,2464,7851,23190,271081,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00076__009_hidden_pigeonhole_visible_noise0_scale9_noise0__kissat__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,0,657,1134,d0c30ee9db160cd8909edf36e5530ff51a3f890d47498130ca08413f55adedd4,UNSATISFIABLE,1,5.0,lkk_hybrid,,,2,469.558011,UNSATISFIABLE,False,0,22864,,,,results/phase3/20260816Tphase3candidate02Z/logs/measurements/hybrid/00077__009_hidden_pigeonhole_visible_noise0_scale9_noise0__lkk_hybrid__seed2__rep1.log,RUN_LKK,0.008817,"deterministic_accept(signal_count=1629,clauses=1134)",9,0.0,,NOT_RUN,False,False,UNSATISFIABLE,89,0.234151,19,RUN_LKK,5.515554,monotone_cardinality_signal,"{""estimated_resolution_pairs"":2745,""mirror_pairs"":540,""mixed_clauses"":585,""monotone_negative_clauses"":540,""monotone_positive_clauses"":9}",8,9.467586,fixed_point,COMPLETE,232.289334,sound_exact_r_and_capacity_families,COMPLETE,8,UNSAT,9,344.619261,/work/results/phase3/20260816Tphase3candidate02Z/logs/measurements/witnesses/00077__009_hidden_pigeonhole_visible_noise0_scale9_noise0__lkk_hybrid__seed2__rep1.witness.json,True,469.558011
78,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,0,657,1134,d0c30ee9db160cd8909edf36e5530ff51a3f890d47498130ca08413f55adedd4,UNSATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,2,674.529017,UNSATISFIABLE,False,20,3384,4,57384,506031,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00078__009_hidden_pigeonhole_visible_noise0_scale9_noise0__cadical__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,0,657,1134,d0c30ee9db160cd8909edf36e5530ff51a3f890d47498130ca08413f55adedd4,UNSATISFIABLE,1,5.0,lkk_hybrid,,,3,570.642359,UNSATISFIABLE,False,0,22940,,,,results/phase3/20260816Tphase3candidate02Z/logs/measurements/hybrid/00079__009_hidden_pigeonhole_visible_noise0_scale9_noise0__lkk_hybrid__seed3__rep1.log,RUN_LKK,0.019484,"deterministic_accept(signal_count=1629,clauses=1134)",9,0.0,,NOT_RUN,False,False,UNSATISFIABLE,89,0.228028,19,RUN_LKK,7.273159,monotone_cardinality_signal,"{""estimated_resolution_pairs"":2745,""mirror_pairs"":540,""mixed_clauses"":585,""monotone_negative_clauses"":540,""monotone_positive_clauses"":9}",8,12.87033,fixed_point,COMPLETE,257.725642,sound_exact_r_and_capacity_families,COMPLETE,8,UNSAT,9,358.342068,/work/results/phase3/20260816Tphase3candidate02Z/logs/measurements/witnesses/00079__009_hidden_pigeonhole_visible_noise0_scale9_noise0__lkk_hybrid__seed3__rep1.witness.json,True,570.642359
80,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,0,657,1134,d0c30ee9db160cd8909edf36e5530ff51a3f890d47498130ca08413f55adedd4,UNSATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,3,570.258443,UNSATISFIABLE,False,20,3508,6,47366,420005,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00080__009_hidden_pigeonhole_visible_noise0_scale9_noise0__cadical__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,0,657,1134,d0c30ee9db160cd8909edf36e5530ff51a3f890d47498130ca08413f55adedd4,UNSATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,3,170.131365,UNSATISFIABLE,False,20,2464,7316,21836,252249,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00081__009_hidden_pigeonhole_visible_noise0_scale9_noise0__kissat__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,100,1224,2268,e99d4fc83bef887da5c2de8ff54f6c03b3accc8112da5bfe7635d993305796b5,UNSATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,1,168.440772,UNSATISFIABLE,False,20,2536,7468,23855,299006,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00082__010_hidden_pigeonhole_hidden_noise100_scale9_noise100__kissat__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,100,1224,2268,e99d4fc83bef887da5c2de8ff54f6c03b3accc8112da5bfe7635d993305796b5,UNSATISFIABLE,1,5.0,lkk_hybrid,,,1,819.868608,UNSATISFIABLE,False,0,20300,2,56902,499087,results/phase3/20260816Tphase3candidate02Z/logs/measurements/hybrid/00083__010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lkk_hybrid__seed1__rep1.log,RUN_LKK,0.013381,"deterministic_accept(signal_count=1907,clauses=2268)",0,518.753396,20,UNSATISFIABLE,False,True,UNSATISFIABLE,0,0.0,0,RUN_LKK,11.823477,monotone_cardinality_signal,"{""estimated_resolution_pairs"":7929,""mirror_pairs"":540,""mixed_clauses"":1441,""monotone_negative_clauses"":685,""monotone_positive_clauses"":142}",,13.623946,fixed_point,COMPLETE,135.142311,family_check_budget,UNKNOWN,0,UNKNOWN,,702.147621,,False,819.868608
84,010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,100,1224,2268,e99d4fc83bef887da5c2de8ff54f6c03b3accc8112da5bfe7635d993305796b5,UNSATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,1,620.728841,UNSATISFIABLE,False,20,3900,2,56902,499087,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00084__010_hidden_pigeonhole_hidden_noise100_scale9_noise100__cadical__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,100,1224,2268,e99d4fc83bef887da5c2de8ff54f6c03b3accc8112da5bfe7635d993305796b5,UNSATISFIABLE,1,5.0,lkk_hybrid,,,2,820.320796,UNSATISFIABLE,False,0,20176,2,54779,469247,results/phase3/20260816Tphase3candidate02Z/logs/measurements/hybrid/00085__010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lkk_hybrid__seed2__rep1.log,RUN_LKK,0.012583,"deterministic_accept(signal_count=1907,clauses=2268)",0,468.656886,20,UNSATISFIABLE,False,True,UNSATISFIABLE,0,0.0,0,RUN_LKK,12.664538,monotone_cardinality_signal,"{""estimated_resolution_pairs"":7929,""mirror_pairs"":540,""mixed_clauses"":1441,""monotone_negative_clauses"":685,""monotone_positive_clauses"":142}",,14.248286,fixed_point,COMPLETE,145.997445,family_check_budget,UNKNOWN,0,UNKNOWN,,669.738451,,False,820.320796
86,010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,100,1224,2268,e99d4fc83bef887da5c2de8ff54f6c03b3accc8112da5bfe7635d993305796b5,UNSATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,2,518.909707,UNSATISFIABLE,False,20,3944,2,54779,469247,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00086__010_hidden_pigeonhole_hidden_noise100_scale9_noise100__cadical__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,100,1224,2268,e99d4fc83bef887da5c2de8ff54f6c03b3accc8112da5bfe7635d993305796b5,UNSATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,2,117.33691,UNSATISFIABLE,False,20,2544,7412,25998,287243,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00087__010_hidden_pigeonhole_hidden_noise100_scale9_noise100__kissat__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,100,1224,2268,e99d4fc83bef887da5c2de8ff54f6c03b3accc8112da5bfe7635d993305796b5,UNSATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,3,572.705502,UNSATISFIABLE,False,20,3700,2,60759,542880,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00088__010_hidden_pigeonhole_hidden_noise100_scale9_noise100__cadical__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,100,1224,2268,e99d4fc83bef887da5c2de8ff54f6c03b3accc8112da5bfe7635d993305796b5,UNSATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,3,168.831175,UNSATISFIABLE,False,20,2548,7555,26596,293134,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00089__010_hidden_pigeonhole_hidden_noise100_scale9_noise100__kissat__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,100,1224,2268,e99d4fc83bef887da5c2de8ff54f6c03b3accc8112da5bfe7635d993305796b5,UNSATISFIABLE,1,5.0,lkk_hybrid,,,3,870.850668,UNSATISFIABLE,False,0,20176,2,60759,542880,results/phase3/20260816Tphase3candidate02Z/logs/measurements/hybrid/00090__010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lkk_hybrid__seed3__rep1.log,RUN_LKK,0.028945,"deterministic_accept(signal_count=1907,clauses=2268)",0,517.936956,20,UNSATISFIABLE,False,True,UNSATISFIABLE,0,0.0,0,RUN_LKK,13.520071,monotone_cardinality_signal,"{""estimated_resolution_pairs"":7929,""mirror_pairs"":540,""mixed_clauses"":1441,""monotone_negative_clauses"":685,""monotone_positive_clauses"":142}",,15.710727,fixed_point,COMPLETE,148.463839,family_check_budget,UNKNOWN,0,UNKNOWN,,723.277967,,False,870.850668
91,011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,0,576,13272,9e49fbd6036314a0d2c54fd5f123bf574395496aee23d0237a9fe4c4559e8658,SATISFIABLE,1,5.0,lkk_hybrid,,,1,770.950986,SATISFIABLE,False,0,24656,0,0,0,results/phase3/20260816Tphase3candidate02Z/logs/measurements/hybrid/00091__011_satisfiable_capacity_control_sat_fallback_scale24_noise0__lkk_hybrid__seed1__rep1.log,RUN_LKK,0.012001,"deterministic_accept(signal_count=13272,clauses=13272)",0,66.8731,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,42.11686,monotone_cardinality_signal,"{""estimated_resolution_pairs"":26496,""mirror_pairs"":0,""mixed_clauses"":0,""monotone_negative_clauses"":13248,""monotone_positive_clauses"":24}",,36.336661,fixed_point,COMPLETE,446.100924,family_check_budget,UNKNOWN,0,UNKNOWN,,643.682803,,False,770.950986
92,011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,0,576,13272,9e49fbd6036314a0d2c54fd5f123bf574395496aee23d0237a9fe4c4559e8658,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,1,119.029754,SATISFIABLE,False,10,3112,0,0,0,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00092__011_satisfiable_capacity_control_sat_fallback_scale24_noise0__cadical__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,0,576,13272,9e49fbd6036314a0d2c54fd5f123bf574395496aee23d0237a9fe4c4559e8658,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,1,19.91726,SATISFIABLE,False,10,1652,0,0,576,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00093__011_satisfiable_capacity_control_sat_fallback_scale24_noise0__kissat__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,0,576,13272,9e49fbd6036314a0d2c54fd5f123bf574395496aee23d0237a9fe4c4559e8658,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,2,118.030539,SATISFIABLE,False,10,3112,0,0,0,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00094__011_satisfiable_capacity_control_sat_fallback_scale24_noise0__cadical__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,0,576,13272,9e49fbd6036314a0d2c54fd5f123bf574395496aee23d0237a9fe4c4559e8658,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,2,18.631114,SATISFIABLE,False,10,1660,0,0,576,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00095__011_satisfiable_capacity_control_sat_fallback_scale24_noise0__kissat__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,0,576,13272,9e49fbd6036314a0d2c54fd5f123bf574395496aee23d0237a9fe4c4559e8658,SATISFIABLE,1,5.0,lkk_hybrid,,,2,871.009102,SATISFIABLE,False,0,24456,0,0,0,results/phase3/20260816Tphase3candidate02Z/logs/measurements/hybrid/00096__011_satisfiable_capacity_control_sat_fallback_scale24_noise0__lkk_hybrid__seed2__rep1.log,RUN_LKK,0.016007,"deterministic_accept(signal_count=13272,clauses=13272)",0,116.798775,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,63.251648,monotone_cardinality_signal,"{""estimated_resolution_pairs"":26496,""mirror_pairs"":0,""mixed_clauses"":0,""monotone_negative_clauses"":13248,""monotone_positive_clauses"":24}",,37.699051,fixed_point,COMPLETE,448.634525,family_check_budget,UNKNOWN,0,UNKNOWN,,740.600932,,False,871.009102
97,011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,0,576,13272,9e49fbd6036314a0d2c54fd5f123bf574395496aee23d0237a9fe4c4559e8658,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,3,35.465799,SATISFIABLE,False,10,1796,0,0,576,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00097__011_satisfiable_capacity_control_sat_fallback_scale24_noise0__kissat__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,0,576,13272,9e49fbd6036314a0d2c54fd5f123bf574395496aee23d0237a9fe4c4559e8658,SATISFIABLE,1,5.0,lkk_hybrid,,,3,920.438435,SATISFIABLE,False,0,24528,0,0,0,results/phase3/20260816Tphase3candidate02Z/logs/measurements/hybrid/00098__011_satisfiable_capacity_control_sat_fallback_scale24_noise0__lkk_hybrid__seed3__rep1.log,RUN_LKK,0.015338,"deterministic_accept(signal_count=13272,clauses=13272)",0,117.208038,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,84.997815,monotone_cardinality_signal,"{""estimated_resolution_pairs"":26496,""mirror_pairs"":0,""mixed_clauses"":0,""monotone_negative_clauses"":13248,""monotone_positive_clauses"":24}",,47.276991,fixed_point,COMPLETE,449.340192,family_check_budget,UNKNOWN,0,UNKNOWN,,779.864777,,False,920.438435
99,011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,0,576,13272,9e49fbd6036314a0d2c54fd5f123bf574395496aee23d0237a9fe4c4559e8658,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,3,118.111068,SATISFIABLE,False,10,3112,0,0,0,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00099__011_satisfiable_capacity_control_sat_fallback_scale24_noise0__cadical__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,0,150,639,12c6edaff58a72da4095ed5ea6712074a2a03eda026f561251f6b97ece71243d,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,1,119.021098,SATISFIABLE,False,10,2644,0,3446,86300,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00100__012_random_3sat_uniform_scale150_noise0__cadical__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,0,150,639,12c6edaff58a72da4095ed5ea6712074a2a03eda026f561251f6b97ece71243d,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,1,118.096634,SATISFIABLE,False,10,1900,3497,4354,99071,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00101__012_random_3sat_uniform_scale150_noise0__kissat__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,0,150,639,12c6edaff58a72da4095ed5ea6712074a2a03eda026f561251f6b97ece71243d,SATISFIABLE,1,5.0,lkk_hybrid,,,1,319.192743,SATISFIABLE,False,0,18900,0,3446,86300,results/phase3/20260816Tphase3candidate02Z/logs/measurements/hybrid/00102__012_random_3sat_uniform_scale150_noise0__lkk_hybrid__seed1__rep1.log,RUN_LKK,0.00875,"deterministic_accept(signal_count=168,clauses=639)",0,116.969335,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,3.452396,monotone_cardinality_signal,"{""estimated_resolution_pairs"":6309,""mirror_pairs"":0,""mixed_clauses"":471,""monotone_negative_clauses"":77,""monotone_positive_clauses"":91}",,2.028806,fixed_point,COMPLETE,5.246867,no_sound_exact_r_boxes,UNKNOWN,0,UNKNOWN,,146.849532,,False,319.192743
103,012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,0,150,639,12c6edaff58a72da4095ed5ea6712074a2a03eda026f561251f6b97ece71243d,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,2,118.348395,SATISFIABLE,False,10,1884,2325,2846,67028,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00103__012_random_3sat_uniform_scale150_noise0__kissat__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,0,150,639,12c6edaff58a72da4095ed5ea6712074a2a03eda026f561251f6b97ece71243d,SATISFIABLE,1,5.0,lkk_hybrid,,,2,318.60938,SATISFIABLE,False,0,18712,0,3446,86300,results/phase3/20260816Tphase3candidate02Z/logs/measurements/hybrid/00104__012_random_3sat_uniform_scale150_noise0__lkk_hybrid__seed2__rep1.log,RUN_LKK,0.010607,"deterministic_accept(signal_count=168,clauses=639)",0,117.384681,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,3.817871,monotone_cardinality_signal,"{""estimated_resolution_pairs"":6309,""mirror_pairs"":0,""mixed_clauses"":471,""monotone_negative_clauses"":77,""monotone_positive_clauses"":91}",,2.225553,fixed_point,COMPLETE,5.169597,no_sound_exact_r_boxes,UNKNOWN,0,UNKNOWN,,149.721681,,False,318.60938
105,012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,0,150,639,12c6edaff58a72da4095ed5ea6712074a2a03eda026f561251f6b97ece71243d,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,2,118.503965,SATISFIABLE,False,10,2644,0,3446,86300,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00105__012_random_3sat_uniform_scale150_noise0__cadical__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,0,150,639,12c6edaff58a72da4095ed5ea6712074a2a03eda026f561251f6b97ece71243d,SATISFIABLE,1,5.0,lkk_hybrid,,,3,320.896136,SATISFIABLE,False,0,18900,0,3446,86300,results/phase3/20260816Tphase3candidate02Z/logs/measurements/hybrid/00106__012_random_3sat_uniform_scale150_noise0__lkk_hybrid__seed3__rep1.log,RUN_LKK,0.014011,"deterministic_accept(signal_count=168,clauses=639)",0,117.801763,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,3.948586,monotone_cardinality_signal,"{""estimated_resolution_pairs"":6309,""mirror_pairs"":0,""mixed_clauses"":471,""monotone_negative_clauses"":77,""monotone_positive_clauses"":91}",,2.246342,fixed_point,COMPLETE,4.89997,no_sound_exact_r_boxes,UNKNOWN,0,UNKNOWN,,151.769985,,False,320.896136
107,012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,0,150,639,12c6edaff58a72da4095ed5ea6712074a2a03eda026f561251f6b97ece71243d,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,3,119.161615,SATISFIABLE,False,10,2644,0,3446,86300,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00107__012_random_3sat_uniform_scale150_noise0__cadical__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,0,150,639,12c6edaff58a72da4095ed5ea6712074a2a03eda026f561251f6b97ece71243d,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,3,118.975299,SATISFIABLE,False,10,1884,2832,3726,82563,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00108__012_random_3sat_uniform_scale150_noise0__kissat__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,0,400,1704,81ee1ff3b3f6ddccce89ed1f0c5397ae725cc4d9e34a45162479340aa418e52c,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,1,118.388103,SATISFIABLE,False,10,2152,2875,4088,172691,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00109__013_random_3sat_planted_sat_scale400_noise0__kissat__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
