seed,boxes,resources,demands,capacities,reachable,exhaustive_result,flow_result,exhaustive_subset,exhaustive_ms,flow_ms,maximum_flow,total_demand,flow_nodes,flow_edges,mismatch
300314,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.007679000,0.025793000,1,3,6,7,False
300315,4,4,"[2,1,3,1]","[3,1,3,2]","[[0,1,2,3],[1,2,3],[0,1,2,3],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.053379000,0.038758000,7,7,10,22,False
300316,4,6,"[1,1,1,1]","[3,2,1,2,3,2]","[[1,2,3,4,5],[3,4,5],[1,3,4],[0,3]]",FEASIBLE,FEASIBLE,null,0.074214000,0.036545000,4,4,12,23,False
300317,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.008754000,0.029977000,1,4,7,9,False
300318,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,null,0.003081000,0.011577000,1,1,4,3,False
300319,6,6,"[1,2,3,1,2,2]","[3,3,2,3,1,3]","[[0,1,2,3,5],[2,3,5],[0,1,2,3,4,5],[4],[3,5],[0,3,4,5]]",FEASIBLE,FEASIBLE,null,0.317024000,0.053989000,11,11,14,33,False
300320,1,6,[1],"[2,2,2,1,2,2]",[[2]],FEASIBLE,FEASIBLE,null,0.006095000,0.013827000,1,1,9,8,False
300321,1,6,[2],"[3,3,2,1,1,3]","[[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.006107000,0.020625000,2,2,9,12,False
300322,5,6,"[1,3,1,1,1]","[2,3,2,1,1,2]","[[1,2,5],[0,1,2,3,4,5],[0,4],[3],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.154736000,0.129866000,7,7,13,29,False
300323,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,null,0.003384000,0.011140000,1,1,4,3,False
300324,3,2,"[1,1,1]","[2,2]","[[0],[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.016524000,0.022316000,3,3,7,10,False
300325,4,5,"[1,1,1,2]","[3,2,3,1,3]","[[3],[0],[1],[0,3,4]]",FEASIBLE,FEASIBLE,null,0.062633000,0.029495000,5,5,11,15,False
300326,3,6,"[2,1,3]","[1,3,2,2,1,2]","[[0,1,2,3,4],[3],[1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.034413000,0.033663000,6,6,11,20,False
300327,1,3,[1],"[1,3,1]",[[0]],FEASIBLE,FEASIBLE,null,0.004215000,0.012035000,1,1,6,5,False
300328,4,5,"[1,1,2,2]","[1,1,2,2,2]","[[1,3,4],[1],[1,2,3],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.096094000,0.049881000,6,6,11,21,False
300329,4,6,"[2,1,1,1]","[2,3,3,1,2,3]","[[1,2,3,4,5],[0,1,4,5],[0,4],[0]]",FEASIBLE,FEASIBLE,null,0.072484000,0.058791000,5,5,12,22,False
300330,4,4,"[3,1,1,1]","[2,1,3,2]","[[0,2,3],[1],[0,1,3],[0]]",FEASIBLE,FEASIBLE,null,0.053090000,0.043543000,6,6,10,16,False
300331,1,5,[3],"[3,1,1,2,2]","[[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.005481000,0.020376000,3,3,8,11,False
300332,6,3,"[2,3,3,2,3,1]","[2,2,3]","[[0,2],[0,1,2],[0,1,2],[1,2],[0,1,2],[0,2]]",UNSAT,UNSAT,"[0,1,2]",0.058073000,0.062422000,7,14,11,24,False
300333,1,5,[3],"[3,2,2,2,2]","[[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.006025000,0.019444000,3,3,8,10,False
300334,2,6,"[2,1]","[3,2,2,2,1,3]","[[0,1,2,3,4],[0]]",FEASIBLE,FEASIBLE,null,0.015070000,0.022444000,3,3,10,14,False
300335,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,"[0,1]",0.006403000,0.021890000,1,2,5,5,False
300336,5,5,"[2,3,1,3,1]","[3,1,3,1,3]","[[0,1],[0,1,2,3,4],[4],[1,2,4],[0,1,2,3,4]]",UNSAT,UNSAT,"[0,3]",0.031896000,0.068225000,9,10,12,26,False
300337,6,3,"[3,1,1,1,1,1]","[3,2,3]","[[0,1,2],[0,1,2],[0,2],[1],[0,2],[0,1]]",FEASIBLE,FEASIBLE,null,0.190458000,0.145595000,8,8,11,22,False
300338,6,6,"[3,1,2,1,2,1]","[3,3,2,2,3,2]","[[1,2,5],[0,1,2,3,4,5],[2,5],[5],[0,1,2,3,4,5],[4]]",UNSAT,UNSAT,"[0,2,3]",0.122119000,0.062868000,9,10,14,31,False
300339,2,3,"[1,2]","[2,2,3]","[[1],[0,2]]",FEASIBLE,FEASIBLE,null,0.010384000,0.019715000,3,3,7,8,False
300340,1,6,[3],"[2,1,1,3,2,2]","[[0,1,4]]",FEASIBLE,FEASIBLE,null,0.006094000,0.019927000,3,3,9,10,False
300341,4,5,"[1,3,1,1]","[2,1,2,3,2]","[[3],[0,1,2,3,4],[1],[2]]",FEASIBLE,FEASIBLE,null,0.061450000,0.042476000,6,6,11,17,False
300342,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.009920000,0.037591000,1,5,8,11,False
300343,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,null,0.011907000,0.019071000,3,3,6,7,False
300344,6,6,"[3,2,1,1,1,3]","[2,3,1,1,2,3]","[[0,2,3,4],[1,2],[0,1,2,3,4,5],[4],[2,3,4],[0,1,2,3]]",UNSAT,UNSAT,"[0,1,5]",0.140668000,0.092279000,9,11,14,32,False
300345,6,4,"[2,1,1,2,1,1]","[2,1,3,2]","[[0,1,2,3],[1],[0,3],[0,2],[1],[1,3]]",UNSAT,UNSAT,"[1,4]",0.045736000,0.066884000,7,8,12,22,False
300346,2,5,"[2,1]","[1,1,3,2,2]","[[0,1,3],[0,4]]",FEASIBLE,FEASIBLE,null,0.013743000,0.023463000,3,3,9,12,False
300347,4,6,"[2,3,2,1]","[1,3,3,2,2,2]","[[0,1,3,4],[1,2,3,4,5],[1,3],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.074678000,0.043276000,8,8,12,26,False
300348,4,2,"[1,1,2,1]","[1,1]","[[0,1],[0],[0,1],[0,1]]",UNSAT,UNSAT,"[0,2]",0.013243000,0.037227000,2,5,8,13,False
300349,2,4,"[1,1]","[1,1,2,1]","[[0,1,2,3],[0,1]]",FEASIBLE,FEASIBLE,null,0.011908000,0.022843000,2,2,8,12,False
300350,2,4,"[1,2]","[3,1,2,2]","[[1],[1,2]]",UNSAT,UNSAT,"[0,1]",0.013242000,0.027746000,2,3,8,9,False
300351,4,5,"[3,1,2,3]","[3,1,1,2,1]","[[0,1,2,4],[0,2,3,4],[1,2,3,4],[2,3,4]]",UNSAT,UNSAT,"[0,3]",0.030153000,0.152356000,7,9,11,24,False
300352,4,6,"[2,2,2,3]","[2,2,2,2,2,1]","[[0,1,2,3,4,5],[0,1,2,3,4,5],[0,1,2,4,5],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.075051000,0.067006000,9,9,12,31,False
300353,5,1,"[1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.037729000,0.037088000,3,5,8,11,False
300354,3,4,"[3,1,2]","[3,1,1,3]","[[0,1,2],[0,1,2,3],[0,1]]",UNSAT,UNSAT,"[0,2]",0.019152000,0.039814000,5,6,9,16,False
300355,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.011245000,0.037995000,1,6,9,13,False
300356,5,6,"[1,1,3,1,1]","[3,1,2,2,3,1]","[[2],[3],[0,1,2,3,4,5],[0,1,2,3,5],[2,5]]",FEASIBLE,FEASIBLE,null,0.160898000,0.042812000,7,7,13,26,False
300357,1,2,[2],"[1,3]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.004106000,0.027856000,2,2,5,5,False
300358,2,4,"[1,3]","[1,1,3,2]","[[1,2],[0,2,3]]",FEASIBLE,FEASIBLE,null,0.012606000,0.023993000,4,4,8,11,False
300359,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.023575000,0.042768000,2,5,8,11,False
300360,5,4,"[2,1,1,1,2]","[1,2,3,1]","[[0,3],[2,3],[3],[0,2],[0,1,2,3]]",UNSAT,UNSAT,"[0,2]",0.026459000,0.048152000,6,7,11,20,False
300361,5,5,"[3,3,1,2,1]","[3,3,2,2,2]","[[0,1,3],[1,2,3,4],[0,2],[0,3],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.135124000,0.061671000,10,10,12,26,False
300362,2,3,"[1,2]","[2,2,3]","[[1],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.010410000,0.020390000,3,3,7,9,False
300363,5,3,"[2,1,1,2,1]","[3,3,1]","[[0,2],[2],[0,1,2],[0,1],[1]]",UNSAT,UNSAT,"[0,1]",0.017420000,0.044491000,6,7,10,17,False
300364,1,1,[1],[2],[[0]],FEASIBLE,FEASIBLE,null,0.003298000,0.011415000,1,1,4,3,False
300365,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.007552000,0.118305000,1,3,6,7,False
300366,3,5,"[2,1,1]","[2,1,2,2,1]","[[0,3],[0,1,2,3,4],[1,2]]",FEASIBLE,FEASIBLE,null,0.030624000,0.028598000,4,4,10,17,False
300367,1,4,[1],"[2,3,2,3]",[[3]],FEASIBLE,FEASIBLE,null,0.005081000,0.012554000,1,1,7,6,False
300368,5,3,"[2,1,2,1,3]","[1,1,3]","[[0,2],[0,1],[0,1,2],[2],[0,1,2]]",UNSAT,UNSAT,"[0,4]",0.025214000,0.051584000,5,9,10,19,False
300369,4,4,"[1,2,2,2]","[3,2,2,2]","[[0,1,3],[0,2],[0,1,2,3],[1,2,3]]",FEASIBLE,FEASIBLE,null,0.054601000,0.036725000,7,7,10,20,False
300370,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.008617000,0.030223000,1,4,7,9,False
300371,5,6,"[2,2,2,1,1]","[3,2,2,3,1,2]","[[4,5],[2,3,5],[2,3,4,5],[0,3,4],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.162455000,0.045861000,8,8,13,29,False
300372,6,4,"[1,1,1,1,1,1]","[2,1,3,1]","[[3],[2],[1,2],[0,1,2,3],[1],[0,2,3]]",FEASIBLE,FEASIBLE,null,0.256911000,0.051852000,6,6,12,22,False
300373,6,5,"[1,1,1,1,2,1]","[2,3,1,3,3]","[[4],[0,1,2,3,4],[2],[0,1,2,3,4],[0,1,2,3,4],[1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.290593000,0.050060000,7,7,13,32,False
300374,6,4,"[1,1,1,2,2,1]","[2,1,3,2]","[[0,1,2],[0],[3],[0,2,3],[0,1],[1,2]]",FEASIBLE,FEASIBLE,null,0.243576000,0.060174000,8,8,12,22,False
300375,1,2,[1],"[1,3]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.004038000,0.013377000,1,1,5,5,False
300376,3,4,"[1,1,1]","[2,3,3,2]","[[1,2,3],[1],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.027364000,0.025799000,3,3,9,15,False
300377,6,5,"[3,1,1,1,1,1]","[2,2,1,2,1]","[[0,1,2],[0,1,2,3,4],[0,1,2,3],[0,2,3,4],[3],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.297673000,0.058477000,8,8,13,33,False
300378,4,3,"[1,1,2,1]","[2,1,3]","[[0,1],[1],[0,1,2],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.046144000,0.141219000,4,5,9,14,False
300379,3,5,"[2,2,1]","[3,2,3,1,2]","[[0,1,2,3,4],[0,1,2,3,4],[1]]",FEASIBLE,FEASIBLE,null,0.032363000,0.042832000,5,5,10,19,False
300380,6,2,"[2,1,1,2,1,1]","[2,2]","[[0,1],[1],[0,1],[0,1],[1],[1]]",UNSAT,UNSAT,"[0,1,3]",0.050395000,0.066901000,4,8,10,17,False
300381,3,5,"[1,2,1]","[2,1,1,2,1]","[[1,4],[3,4],[3]]",FEASIBLE,FEASIBLE,null,0.032877000,0.027375000,4,4,10,13,False
300382,3,6,"[1,1,1]","[3,3,2,2,1,1]","[[0,1,2,3,4,5],[0,1,2,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.037694000,0.032902000,3,3,11,27,False
300383,5,4,"[2,1,3,3,3]","[3,1,2,3]","[[1,2,3],[0,1,2,3],[0,1,2,3],[0,2,3],[0,1,2,3]]",UNSAT,UNSAT,"[0,2,3,4]",0.108035000,0.071407000,9,12,11,27,False
300384,5,6,"[1,1,3,1,2]","[2,1,3,3,1,1]","[[0,4],[0,2,3,4],[0,3,4],[4],[0,1,2,3,4,5]]",UNSAT,UNSAT,"[2,3]",0.064836000,0.078638000,7,8,13,27,False
300385,2,6,"[3,2]","[1,1,1,2,1,2]","[[0,1,2,4,5],[0,1]]",FEASIBLE,FEASIBLE,null,0.017730000,0.042566000,5,5,10,15,False
300386,3,6,"[1,2,2]","[3,1,1,1,1,2]","[[5],[1,2],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.039035000,0.035683000,5,5,11,18,False
300387,5,6,"[2,3,3,2,2]","[3,1,3,2,2,3]","[[0,3],[0,3,5],[0,1,4,5],[1,2,3,5],[0,3]]",UNSAT,UNSAT,"[0,1,4]",0.092971000,0.089106000,11,12,13,26,False
300388,3,6,"[3,2,1]","[1,3,3,1,1,2]","[[0,1,2,4,5],[0,1,2,3,4,5],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.038389000,0.042121000,6,6,11,25,False
300389,3,6,"[2,1,2]","[3,3,3,2,1,2]","[[0,1],[0,1,2,3,5],[0,1,2,5]]",FEASIBLE,FEASIBLE,null,0.037982000,0.045668000,5,5,11,20,False
300390,5,6,"[2,1,1,1,2]","[3,2,2,3,3,1]","[[0,2,3,4,5],[2,5],[0,1,2,3,4,5],[0,5],[2,5]]",FEASIBLE,FEASIBLE,null,0.170145000,0.161195000,7,7,13,28,False
300391,1,6,[1],"[3,3,3,1,3,1]",[[1]],FEASIBLE,FEASIBLE,null,0.006820000,0.015366000,1,1,9,8,False
300392,1,3,[2],"[2,3,2]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.016683000,0.019772000,2,2,6,7,False
300393,3,4,"[1,1,3]","[2,3,3,2]","[[3],[0,1,2,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.028252000,0.032510000,5,5,9,16,False
300394,1,6,[3],"[1,2,3,2,2,1]","[[0,2,3,5]]",FEASIBLE,FEASIBLE,null,0.006764000,0.022161000,3,3,9,11,False
300395,3,4,"[1,2,1]","[2,3,3,2]","[[1],[0,1,2,3],[0,3]]",FEASIBLE,FEASIBLE,null,0.027518000,0.027479000,4,4,9,14,False
300396,5,4,"[2,3,3,2,1]","[3,2,2,1]","[[0,1,2,3],[0,1,3],[0,1,3],[1,2],[0,1,2,3]]",UNSAT,UNSAT,"[1,2]",0.037115000,0.069072000,8,11,11,25,False
300397,4,3,"[1,2,1,1]","[1,1,1]","[[2],[0,1,2],[0,1],[1]]",UNSAT,UNSAT,"[0,1,2]",0.034398000,0.043137000,3,5,9,14,False
300398,3,1,"[1,1,1]",[2],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.012800000,0.029788000,2,3,6,7,False
300399,1,2,[1],"[3,1]",[[1]],FEASIBLE,FEASIBLE,null,0.004086000,0.013037000,1,1,5,4,False
300400,1,3,[1],"[2,1,2]",[[2]],FEASIBLE,FEASIBLE,null,0.009589000,0.022267000,1,1,6,5,False
300401,2,5,"[2,2]","[3,2,2,3,1]","[[1,2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.016078000,0.030933000,4,4,9,16,False
300402,2,5,"[2,2]","[3,1,3,2,3]","[[0,1,2,4],[0,1]]",FEASIBLE,FEASIBLE,null,0.015200000,0.036433000,4,4,9,13,False
300403,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,null,0.003561000,0.012459000,1,1,4,3,False
300404,3,4,"[2,3,1]","[1,2,2,2]","[[1,2],[0,1,2,3],[2]]",FEASIBLE,FEASIBLE,null,0.027621000,0.043976000,6,6,9,14,False
300405,3,3,"[1,2,1]","[2,3,2]","[[0],[0,1],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.021886000,0.027611000,4,4,8,12,False
300406,1,2,[1],"[1,1]",[[0]],FEASIBLE,FEASIBLE,null,0.004085000,0.018662000,1,1,5,4,False
300407,6,4,"[1,1,1,3,1,1]","[1,1,2,2]","[[3],[1],[0,1,2,3],[0,1,2,3],[3],[3]]",UNSAT,UNSAT,"[0,4,5]",0.111721000,0.300598000,6,8,12,22,False
300408,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,null,0.014154000,0.024586000,3,3,6,7,False
300409,6,1,"[1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.032304000,0.042723000,2,6,9,13,False
300410,5,5,"[2,1,1,1,1]","[3,2,1,2,3]","[[0,1,3,4],[1,4],[3,4],[0,1,2,3,4],[2]]",FEASIBLE,FEASIBLE,null,0.141090000,0.040318000,6,6,12,24,False
300411,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.007845000,0.028176000,1,3,6,7,False
300412,6,4,"[2,2,2,1,1,3]","[3,3,1,2]","[[0,1,2,3],[0,1,2,3],[0,1,3],[1],[0,1,3],[0,2,3]]",UNSAT,UNSAT,"[0,1,2,3,5]",0.218932000,0.079416000,9,11,12,28,False
300413,5,2,"[1,1,1,2,1]","[3,2]","[[0,1],[0],[0,1],[0,1],[1]]",UNSAT,UNSAT,"[0,1,2,3,4]",0.070891000,0.046671000,5,6,9,15,False
300414,3,2,"[1,1,1]","[2,1]","[[0],[0,1],[0]]",FEASIBLE,FEASIBLE,null,0.017330000,0.030562000,3,3,7,9,False
300415,1,4,[1],"[1,3,3,3]","[[0,1,3]]",FEASIBLE,FEASIBLE,null,0.005390000,0.015519000,1,1,7,8,False
300416,6,2,"[1,1,2,2,1,1]","[2,1]","[[1],[0],[0,1],[0,1],[0],[1]]",UNSAT,UNSAT,"[0,2]",0.018375000,0.047675000,3,8,10,16,False
300417,4,2,"[2,1,1,2]","[2,3]","[[0,1],[0,1],[1],[0,1]]",UNSAT,UNSAT,"[0,1,2,3]",0.034499000,0.064200000,5,6,8,13,False
300418,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.010579000,0.035825000,1,5,8,11,False
300419,6,5,"[2,1,1,3,3,2]","[3,3,1,3,1]","[[0,1,2,3,4],[0],[0],[1,2,4],[0,3,4],[2,3]]",UNSAT,UNSAT,"[3,4]",0.078384000,0.095225000,10,12,13,26,False
300420,6,2,"[1,1,1,1,1,2]","[2,1]","[[0],[1],[0],[0],[0,1],[0,1]]",UNSAT,UNSAT,"[1,5]",0.031036000,0.046052000,3,7,10,16,False
300421,5,3,"[1,1,3,2,1]","[1,2,3]","[[0,1,2],[0,2],[0,1,2],[0,1,2],[1,2]]",UNSAT,UNSAT,"[0,1,2,3]",0.075455000,0.147133000,6,8,10,21,False
300422,6,6,"[2,1,2,1,3,2]","[2,2,3,2,1,3]","[[0,1,2,4,5],[0,1,2,3,4,5],[0,1,2,3,5],[0,2,3,4],[0,3,5],[0,3]]",FEASIBLE,FEASIBLE,null,0.334738000,0.085627000,11,11,14,37,False
300423,1,6,[2],"[1,1,1,2,3,1]","[[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.006572000,0.021121000,2,2,9,13,False
300424,4,5,"[1,1,3,2]","[1,3,3,2,3]","[[0,2,4],[2],[0,1,3],[2,3,4]]",FEASIBLE,FEASIBLE,null,0.067165000,0.049140000,7,7,11,19,False
300425,2,6,"[3,3]","[3,2,2,3,3,1]","[[0,2,3,5],[0,2,4,5]]",FEASIBLE,FEASIBLE,null,0.016959000,0.031581000,6,6,10,16,False
300426,5,5,"[2,1,3,1,1]","[3,3,3,2,2]","[[0,1,2,3,4],[4],[0,1,2,4],[4],[2,3]]",FEASIBLE,FEASIBLE,null,0.143139000,0.073169000,8,8,12,23,False
300427,3,5,"[2,2,2]","[1,1,3,2,2]","[[0,2,4],[1,4],[1,2]]",UNSAT,UNSAT,"[1,2]",0.026404000,0.056420000,5,6,10,15,False
300428,1,6,[1],"[1,2,1,2,2,3]","[[1,2,5]]",FEASIBLE,FEASIBLE,null,0.006692000,0.016695000,1,1,9,10,False
300429,1,4,[3],"[1,2,3,3]","[[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.005084000,0.020154000,3,3,7,9,False
300430,4,3,"[2,1,1,1]","[2,1,1]","[[0,2],[2],[0],[0,2]]",UNSAT,UNSAT,"[0,1]",0.015138000,0.039353000,3,5,9,13,False
300431,5,5,"[1,1,1,2,1]","[1,2,2,1,2]","[[4],[0,2,3,4],[2,4],[2,4],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.139126000,0.039046000,6,6,12,22,False
300432,2,4,"[1,1]","[3,1,1,3]","[[2],[3]]",FEASIBLE,FEASIBLE,null,0.012545000,0.017377000,2,2,8,8,False
300433,5,2,"[1,1,1,2,1]","[3,2]","[[0,1],[1],[0],[0,1],[0]]",UNSAT,UNSAT,"[0,1,2,3,4]",0.069629000,0.045579000,5,6,9,14,False
300434,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.007869000,0.027929000,1,3,6,7,False
300435,4,6,"[1,2,2,1]","[3,1,3,2,2,1]","[[0,1,2,3,4,5],[0,1,2,3,4,5],[0,2,3,4],[5]]",FEASIBLE,FEASIBLE,null,0.078137000,0.137731000,6,6,12,27,False
300436,3,2,"[1,1,1]","[3,1]","[[0,1],[0],[0,1]]",FEASIBLE,FEASIBLE,null,0.017361000,0.021398000,3,3,7,10,False
300437,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.006355000,0.015428000,2,2,5,5,False
300438,5,4,"[1,1,2,2,1]","[2,2,1,2]","[[0,1,2,3],[0],[0,1,2],[0,1,2],[0,1,3]]",FEASIBLE,FEASIBLE,null,0.114081000,0.057576000,7,7,11,23,False
300439,2,3,"[1,1]","[1,3,1]","[[2],[2]]",UNSAT,UNSAT,"[0,1]",0.013706000,0.035244000,1,2,7,7,False
300440,4,4,"[2,2,2,1]","[3,2,2,1]","[[0,1,3],[2,3],[0,1,2,3],[0,2]]",FEASIBLE,FEASIBLE,null,0.056224000,0.037564000,7,7,10,19,False
300441,1,4,[1],"[2,2,1,1]",[[0]],FEASIBLE,FEASIBLE,null,0.005206000,0.013137000,1,1,7,6,False
300442,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.006571000,0.015107000,2,2,5,5,False
300443,2,6,"[1,3]","[2,1,3,1,1,1]","[[5],[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.016255000,0.026460000,4,4,10,13,False
300444,3,5,"[2,1,1]","[1,3,1,2,1]","[[0,1],[1,2],[3]]",FEASIBLE,FEASIBLE,null,0.031927000,0.241509000,4,4,10,13,False
300445,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.007086000,0.015550000,2,2,5,5,False
300446,6,4,"[3,2,3,1,2,2]","[2,3,3,1]","[[0,1,2,3],[0,1,2],[0,2,3],[0,1],[0,1,2,3],[0,2]]",UNSAT,UNSAT,"[0,2,5]",0.192938000,0.081615000,9,13,12,28,False
300447,4,6,"[2,3,3,1]","[2,1,1,2,3,1]","[[0,2,3,4,5],[0,2,4,5],[0,1,2,3,4,5],[0,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.077274000,0.053963000,9,9,12,30,False
300448,2,6,"[2,1]","[2,2,1,1,1,1]","[[0,3,5],[1,4,5]]",FEASIBLE,FEASIBLE,null,0.016430000,0.024704000,3,3,10,14,False
300449,6,3,"[3,1,2,1,1,2]","[2,1,2]","[[0,1,2],[0],[0,1],[2],[2],[0,1,2]]",UNSAT,UNSAT,"[0,2]",0.033268000,0.060702000,5,10,11,20,False
300450,3,2,"[1,2,1]","[1,3]","[[0,1],[0,1],[1]]",FEASIBLE,FEASIBLE,null,0.017019000,0.130747000,4,4,7,10,False
300451,2,3,"[2,1]","[3,1,2]","[[0,1,2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.010414000,0.021645000,3,3,7,11,False
300452,6,6,"[1,3,2,3,2,1]","[3,2,3,1,2,3]","[[2,3,4],[0,2,3,4],[0,1,2,3,4,5],[0,1,2,3,4,5],[3,5],[0,1]]",FEASIBLE,FEASIBLE,null,0.339778000,0.097767000,12,12,14,35,False
300453,3,4,"[1,1,2]","[1,2,1,1]","[[2],[0,1,2,3],[0,1]]",FEASIBLE,FEASIBLE,null,0.026609000,0.035599000,4,4,9,14,False
300454,3,2,"[2,1,1]","[1,1]","[[0,1],[0,1],[1]]",UNSAT,UNSAT,"[0,1]",0.009813000,0.032624000,2,4,7,10,False
300455,1,3,[1],"[3,1,1]",[[1]],FEASIBLE,FEASIBLE,null,0.004377000,0.012182000,1,1,6,5,False
300456,2,6,"[2,1]","[1,2,3,2,2,2]","[[0,1,2,3],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.015960000,0.026534000,3,3,10,18,False
300457,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.006291000,0.014995000,2,2,5,5,False
300458,6,6,"[3,3,2,2,1,2]","[3,1,3,2,2,1]","[[0,3,5],[0,1,2,3,4,5],[0,1,2,3,4,5],[2,3,4,5],[3],[1,3]]",UNSAT,UNSAT,"[0,4,5]",0.148004000,0.089966000,12,13,14,34,False
300459,6,5,"[1,1,1,1,2,2]","[3,2,2,3,2]","[[4],[0,1,2,3,4],[1],[0,1,2,3,4],[0,3,4],[0,4]]",FEASIBLE,FEASIBLE,null,0.277557000,0.057468000,8,8,13,28,False
300460,3,4,"[1,1,1]","[3,1,2,3]","[[0],[2],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.025613000,0.023248000,3,3,9,13,False
300461,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.017119000,0.031209000,2,4,7,9,False
300462,6,4,"[1,1,1,1,3,1]","[1,2,3,1]","[[0,1,2,3],[2],[2],[0,1],[0,1,2,3],[0,2]]",UNSAT,UNSAT,"[0,1,2,3,4,5]",0.228658000,0.060613000,7,8,12,24,False
300463,6,4,"[1,1,3,1,1,2]","[1,2,3,3]","[[2],[0,2,3],[0,1,3],[1,2],[0,2],[0,2,3]]",FEASIBLE,FEASIBLE,null,0.234244000,0.081358000,9,9,12,24,False
300464,1,5,[2],"[2,2,2,3,2]","[[1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.006142000,0.112063000,2,2,8,10,False
300465,3,5,"[3,3,2]","[1,1,3,2,3]","[[0,3,4],[0,1,2,3,4],[0,2]]",UNSAT,UNSAT,"[0,2]",0.021386000,0.046639000,7,8,10,18,False
300466,1,2,[2],"[1,1]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.003857000,0.015149000,2,2,5,5,False
